,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
65,<START>_START,Bhí_be.past,New_prop,Island_prop,agus_sconj,GOGG_prop,araon_adv,sásta_adj,go_comp,maith_adj,leis_prep,an_det,tionscnamh_noun,agus_conj,tá_be.pres,na_det,scéalta_noun,le_prep,fail_vn,anois_adv,mar_prep,chlosleabhair_noun,Ghaeilge_prop,freisin_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,<START>_START,In_prep,Éirinn_prop,amháin_num,",_pun",gan_prep,trácht_vb.ord.syn,ar_prep,thíortha_noun,eile_adj,",_pun",díoladh_vb.ord,250_num,",_pun",",000_END",cóip_for,den_prep,chéad_adj,úrscéal_noun,a_rel,scríobh_vb.past,Marita_prop,Conlon-McKenna_prop,do_prep,pháistí_noun,",_pun",Under_prop,the_eng,Hawthorn_prop,Tree_prop,",_pun",atá_be.pres,suite_sub,le_prep,linn_prep,an_det,Ghorta_prop,;_pun,ach_conj,deir_vb.pres,sí_sub,nár_comp,chuir_vb.past,foilsitheoirí_prop,Gaeilge_prop,spéis_noun,ann_prep,nuair_sconj,a_rel,mhol_vb.past,sí_sub,dóibh_prep,é_obj,mar_prep,ábhar_noun,aistriúcháin_noun,;_pun,agus_conj,ba_cop,é_obj,a_rel,foilsitheoir_noun,féin_adj,",_pun",O'Brien_prop,Press_prop,",_pun",a_rel,thug_vb.past,Faoin_prep,Sceach_prop,Gheal_prop,ar_prep,an_det,saol_noun,sa_prep,bhliain_noun,2000_num,._pun,<END>_END
67,<START>_START,Is_cop,é_obj,Clár_prop,na_par,Leabhar_prop,",_pun",faoi_prep,scáth_noun,Fhoras_prop,na_par,Gaeilge_prop,",_pun",atá_be.pres,freagrach_sub,as_prep,na_det,príomh-scéimeanna_noun,maoinithe_prep,do_prep,'fhoilsitheoirí_noun,Gaeilge_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,<START>_START,Sa_prep,taighde_noun,margaíochta_prep,a_rel,foilsíodh_vb.ord,sa_prep,bhliain_noun,2007_num,(_pun,féach_noun,an_det,nasc_noun,Taighde_prop,ar_prep,www.gaeilge.ie/clárnaleabhargaeilge_prop,)_pun,níor_neg,cuireadh_vb.ord,ceist_noun,ar_prep,bith_noun,faoi_prep,aistriúcháin_noun,ó_prep,Bhéarla_prop,",_pun",ach_conj,bheadh_be.con,spéis_noun,ag_prep,Clár_prop,na_par,Leabhar_prop,in_prep,aon_qual,phíosa_noun,taighde_noun,a_par,dhéanfaí_vb.con.aut,ar_prep,an_det,ábhar_noun,feasta_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,<START>_START,Níl_be.pres,sé_sub,go_par,maith_adj,tús_noun,a_rel,chur_vn,le_prep,scéimeanna_noun,nua_adj,an_det,t-am_noun,ar_prep,fad_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,<START>_START,Anseo_be.pres,in_prep,Éirinn_prop,",_pun",mhol_vb.past,Caoilfhionn_prop,Nic_prop,Pháidín_prop,réiteach_vn,ar_prep,cheist_noun,an_det,aistriúcháin_noun,do_prep,ghníomhaire_noun,Peter_prop,Tremayne_prop,:_pun,go_par,ndéanfaí_vb.con.aut,úrscéal_noun,nua_adj,a_rel,choimisiúnú_vn,agus_conj,a_rel,aistriú_vn,go_par,Gaeilge_prop,",_pun",agus_conj,gan_prep,leagan_noun,Béarla_prop,an_det,leabhair_noun,a_rel,fhoilsiú_vn,go_prep,ceann_noun,dhá_num,bhliana_noun,i_prep,ndiaidh_noun,an_det,chinn_noun,Ghaeilge_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,<START>_START,Is_cop,féidir_noun,a_rel,rá_vn,anois_adv,agus_conj,an_det,glór_noun,agus_conj,an_det,raic_noun,laghdaithe_pun,agus_conj,an_det,pósadh_vn,ceangailte_adj,idir_prep,Fine_prop,Gael_prop,agus_conj,an_par,Lucht_prop,Oibre_prop,gur_par,Dáil_prop,stairiúil_pun,is_cop,ea_obj,an_det,31ú_noun,Dáil_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,<START>_START,Ag_prep,seasamh_vn,le_prep,Fine_prop,Gael_prop,sa_prep,rialtas_noun,tá_be.pres,an_det,Lucht_prop,Oibre_prop,atá_be.pres,ag_prep,baint_vn,taitnimh_prep,as_prep,an_det,teideal_noun,mar_prep,an_det,dara_adj,páirtí_noun,is_cop,mó_adj,sa_prep,Dáil_prop,den_prep,chéad_adj,uair_noun,i_prep,stair_noun,an_det,pháirtí_noun,",_pun",agus_sconj,Eamon_prop,Gilmore_prop,ina_prep,Thánaiste_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,<START>_START,Tá_be.pres,seans_noun,maith_adj,ag_prep,Sinn_prop,Féin_prop,forbairt_noun,ach_conj,caithfear_vb.fut.aut,ardán_noun,a_rel,tabhairt_vn,don_prep,ghlúin_noun,nua_adj,",_pun",daoine_noun,ar_prep,nós_noun,Pearse_prop,Doherty_prop,",_pun",chun_prep,próifíl_noun,an_det,pháirtí_noun,a_rel,leathnú_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,<START>_START,Tá_be.pres,an_det,páirtí_noun,ag_prep,tógaint_noun,a_rel,gcuid_noun,ama_noun,chun_prep,machnamh_noun,a_rel,dhéanamh_vn,ar_prep,a_rel,bhfuil_be.pres,i_prep,ndán_noun,dóibh_prep,",_pun",go_par,háirithe_adj,agus_conj,John_prop,Gormley_prop,tar_vb.ord.syn,éis_prep,éirí_vb.sub,as_prep,mar_prep,cheannaire_noun,an_det,pháirtí_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,<START>_START,Os_prep,a_pos,choinne_noun,sin_dem,tá_be.pres,duine_noun,ar_prep,nós_noun,Shane_prop,Ross_prop,",_pun",iarsheanadóir_END,atá_be.pres,ar_prep,an_det,taobh_noun,deas_adj,den_prep,bpolaitíocht_noun,ach_conj,iad_obj,ag_prep,obair_vn,le_prep,chéile_noun,mar_prep,sin_dem,féin_adj,mar_prep,ghrúpa_noun,teicniúil_adj,chun_prep,cearta_noun,labhartha_adj,a_rel,bheith_vn,acu_prep,sa_prep,Dáil_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,<START>_START,Ach_conj,chaithfí_vb.con.aut,reifreann_noun,a_rel,bheith_vn,ann_prep,chun_prep,an_det,cheist_noun,sin_dem,a_rel,réiteach_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,<START>_START,Ba_cop,'fhearr_noun,iarracht_noun,a_rel,dhéanamh_vn,leasú_prep,a_rel,chur_vn,i_prep,bhfeidhm_noun,ar_prep,an_det,Seanad_prop,seachas_adv,é_obj,a_rel,scriosadh_noun,ar_prep,fad_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,<START>_START,Moladh_vb.ord,eile_adj,atá_be.pres,i_prep,bplean_noun,an_det,rialtais_noun,is_cop,ea_obj,comhdháil_noun,bhunreachta_vn,a_rel,bhunú_vn,chun_prep,athbhreithniú_noun,a_rel,dhéanamh_vn,ar_prep,an_det,gcóras_noun,toghchánaíochta_pun,taobh_noun,istigh_adv,de_prep,dhá_num,mhí_noun,dhéag_prep,",_pun",agus_conj,an_det,aois_noun,vótála_prop,a_rel,laghdú_vn,",_pun",ba_cop,'fhéidir_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,<START>_START,Sa_prep,rialtas_noun,féin_adj,níl_be.pres,ach_conj,dhá_num,phost_noun,ag_prep,mná_noun,sa_prep,chomhaireacht_noun,",_pun",agus_conj,is_sconj,aireachtaí_rel,tradisiúnta_vb.past,atá_be.pres,i_prep,gceist_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,<START>_START,Ceapadh_vb.past.aut,go_comp,mbeadh_be.con,aireacht_noun,ag_prep,Burton_prop,sa_prep,Roinn_prop,Airgeadais_prop,ach_conj,is_cop,fear_noun,atá_be.pres,cáilithe_sub,mar_prep,mhúinteoir_det,scoile_noun,",_pun",Brendan_prop,Howlin_prop,",_pun",a_rel,fuair_vb.past,an_det,post_noun,agus_conj,cuireadh_vb.ord,Burton_prop,isteach_adv,sa_prep,Roinn_prop,Coimirce_prop,Sóisialaí_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,<START>_START,Ba_cop,cheart_adj,iarracht_noun,a_rel,dhéanamh_vn,an_det,chumhacht_noun,a_rel,thógaint_vn,ón_prep,mbainisteoir_noun,cathrach_adj,/_adj,contae_noun,agus_conj,seans_noun,a_rel,thabhairt_vn,do_prep,shaoránaigh_prep,na_det,tíre_noun,seo_dem,méaraí_pun,a_voc,thoghadh_vb.pasthab,a_pos,bheadh_be.con,freagrach_sub,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,<START>_START,An_par,mbeidh_be.fut,seans_noun,ag_prep,páirtithe_noun,nua_adj,teacht_vn,chun_prep,cinn_noun,ina_prep,mbeidh_be.fut,daoine_noun,nua_adj,a_pos,mbeidh_be.fut,smaointe_noun,úra_END,acu_prep,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,<START>_START,Ba_cop,'fhéidir_noun,gur_cop,mar_noun,seo_dem,atá_be.pres,i_prep,ndán_noun,do_prep,'earnáil_prep,na_det,foilsitheoireachta_noun,feasta_adj,:_pun,foilsitheoirí_END,beaga_adj,",_pun",páirtaimseartha_END,den_prep,chuid_noun,is_cop,mó_adj,",_pun",dírithe_adj,ar_prep,ghné_noun,amháin_num,nó_conj,dhó_num,den_prep,fhoilsitheoireacht_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,<START>_START,Ach_conj,ní_neg,shin_dem,an_det,chuid_noun,is_cop,measa_adj,ná_conj,is_cop,deacra_pun,ar_prep,chor_noun,ar_prep,bith_noun,ach_conj,an_det,crá_noun,croí_noun,leanúnach_prep,a_rel,bhaineann_vb.pres,leis_prep,an_det,bhfoilsitheoireacht_noun,ó_prep,thaobh_noun,riaracháin_prep,de_prep,",_pun",go_par,háirithe_adj,ó_prep,leagadh_for,cúram_prep,Bhord_prop,na_par,Leabhar_prop,Gaeilge_prop,ar_prep,Fhoras_prop,na_par,Gaeilge_prop,sa_prep,mbliain_noun,2007_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,<START>_START,Caithim_prep,am_noun,luachmhar_adj,ag_prep,líonadh_vn,ceistneoirí_prep,",_pun",srl_noun,._pun,'_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,<START>_START,Anois_adv,ní_neg,raibh_be.sub,Bord_prop,na_par,Leabhar_prop,Gaeilge_prop,gan_prep,locht_noun,",_pun",agus_conj,lochtaí_noun,go_par,leor_adj,",_pun",ach_conj,ar_prep,a_pos,laghad_noun,thuig_vb.past,siad_sub,dhá_num,rud_noun,:_pun,ealaín_sub,agus_conj,gnó_noun,na_det,foilsitheoireachta_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,<START>_START,Níor_neg,theastaigh_vb.past,na_det,foilsitheoirí_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,<START>_START,An_par,fhadhb_prop,is_cop,mó_qual,atá_be.pres,leis_prep,an_det,bhForas_noun,",_pun",ba_cop,'fhéidir_noun,gur_comp,le_prep,structúr_noun,an_par,Fhorais_prop,féin_adj,a_rel,bhaineann_vb.pres,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,<START>_START,Beidh_be.fut,orthu_prep,siúd_dem,",_pun",i_prep,ngach_qual,cás_noun,beagnach_adj,",_pun",an_det,cheist_noun,a_rel,chur_vn,go_par,Cearnóg_prop,Mhuirfean_prop,i_prep,mBaile_prop,Átha_prop,Cliath_prop,chuig_prep,feidhmeannach_noun,de_prep,chuid_noun,an_par,Fhorais_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,<START>_START,Tá_be.pres,seans_noun,go_comp,bhfuil_be.pres,daoine_noun,breátha_adj,ar_prep,an_det,gcoiste_noun,sin_dem,ach_conj,nach_cop,fios_noun,dúinn_prep,cé_q,hiad_adj,féin_adj,",_pun",ar_prep,nós_noun,na_det,leannán_noun,sna_prep,hamhráin_det,ghrá_noun,fadó_adv,-_pun,nach_cop,ceadmhach_noun,a_rel,n-ainm_vn,a_rel,lua_vn,:_pun,riail_noun,eile_adj,a_rel,bhaineann_vb.pres,le_prep,coistí_noun,dá_prep,leithéid_noun,a_pos,bhíonn_be.hab,ag_prep,feidhmiú_noun,do_par,'Fhoras_prop,na_par,Gaeilge_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,<START>_START,Tá_be.pres,tuilleadh_noun,anonn_adv,is_cop,anall_adj,i_prep,gceist_noun,mar_prep,bharr_noun,ar_prep,an_det,mí-ádh_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,<START>_START,Bí_be.ord.syn,ag_prep,caint_vn,ar_prep,mhearbhall_det,intinne_noun,",_pun",ar_prep,thinneas_det,cinn_noun,",_pun",is_cop,ar_prep,cheangal_prep,na_det,gcúig_noun,gcaol_pun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,<START>_START,Tá_be.pres,a_rel,fhios_noun,agam_prep,ó_prep,bheith_vn,ag_prep,déileáil_vn,le_prep,daoine_noun,eile_adj,i_prep,saol_noun,na_par,Gaeilge_prop,ar_prep,saineolaithe_noun,cuid_noun,acu_prep,agus_conj,a_pos,raibh_be.sub,orthu_prep,plé_vn,le_prep,Foras_prop,na_par,Gaeilge_prop,go_comp,bhfuil_be.pres,a_rel,spiorad_noun,siúd_dem,plúchta_END,freisin_adv,agus_conj,go_comp,bhfuil_be.pres,siad_sub,ag_prep,iompó_vn,a_prep,gcúl_noun,le_prep,saol_noun,na_par,Gaeilge_prop,dá_prep,bharr_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,<START>_START,Gné_noun,thábhachtach_adj,de_prep,shaol_noun,an_det,fhoilsitheora_noun,é_obj,gné_noun,an_det,ghnó_noun,agus_conj,tuigeann_vb.pres,an_det,tÚdarás_prop,cursaí_noun,gnó_noun,i_prep,bhfad_noun,níos_adj,fearr_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,<START>_START,Agus_conj,bhí_be.past,fadhbanna_sub,nach_comp,beag_adj,ag_prep,cuid_noun,de_prep,na_det,hirisí_noun,Gaeilge_prop,le_prep,blianta_noun,beaga_adj,anuas_adv,freisin_adv,",_pun",Comhar_prop,go_par,háirithe_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,<START>_START,Go_par,deimhin_adj,ba_cop,chuma_noun,linn_prep,muna_prop,bhfoilseofaí_vb.con.aut,i_prep,mBéarla_prop,go_par,leor_adj,acu_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,<START>_START,Is_cop,saibhriú_noun,breise_adj,ar_prep,litríocht_noun,agus_conj,ar_prep,léitheoireacht_noun,na_par,Gaeilge_prop,a_rel,leithéid_noun,agus_conj,saibhriú_noun,ar_prep,ár_pos,n-oidhreacht_noun,chomh_adv,maith_adj,le_prep,bheith_vn,ina_prep,lón_prep,luachmhar_adj,léitheoireachta_adj,agus_conj,i_prep,gcás_noun,na_det,ndrámaí_noun,",_pun",ina_prep,bhfoinse_noun,shaibhir_adj,chomhaimseartha_prep,drámaíochta_prep,",_pun",rud_noun,a_rel,bhfuil_be.pres,géarghá_sub,leis_prep,ag_prep,compántais_noun,agus_conj,ag_prep,amharclanna_noun,ar_prep,fud_noun,na_det,tíre_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,
104,<START>_START,Ach_conj,ní_cop,bheidh_be.fut,deis_noun,agaibhse_prep,leagan_noun,Gaeilge_prop,den_prep,leabhar_noun,seo_dem,a_rel,léamh_vn,",_pun",is_cop,cosúil_adj,",_pun",mar_sconj,nach_comp,gceadaíonn_be.pres,Foras_prop,na_par,Gaeilge_prop,faoina_prep,gcuid_noun,rialacha_noun,nuachumtha_pun,aineolacha_END,féin_adj,",_pun",deontas_noun,a_rel,cheadú_vn,do_prep,'fhoilseachán_noun,dá_prep,leithéid_noun,mar_sconj,gur_cop,aistriúchán_noun,ón_prep,mBéarla_prop,a_pos,bheadh_be.con,ann_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,<START>_START,Ní_neg,thuigim_vb.pres.syn,cén_q,fáth_q,mar_noun,ní_cop,bheadh_be.con,i_prep,gceist_noun,ach_conj,leabhar_noun,nó_conj,dhó_num,nó_conj,tri_num,sa_prep,mbliain_noun,as_prep,timpeall_prep,céad_num,leabhar_noun,ar_prep,fad_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,<START>_START,An_det,rud_noun,is_cop,deise_obj,ar_prep,fad_noun,faoi_prep,bheith_vn,ag_prep,déileáil_vn,leis_prep,an_det,gComhairle_prop,Ealaíon_prop,ná_conj,go_comp,bhfuil_be.pres,sé_sub,chomh_adv,héasca_noun,sin_dem,déileáil_vn,leo_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,<START>_START,Measann_be.pres,siad_sub,ár_pos,gcuid_noun,oibre_noun,ar_prep,an_noun,táirge_prep,a_rel,chuireann_vb.pres,muid_sub,ar_prep,fáil_vn,is_conj,tá_be.pres,lánmhuinín_sub,acu_prep,asainn_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,<START>_START,Ba_cop,'fhéidir_noun,go_comp,gceapfá_vb.con.syn,gur_cop,mór_adj,an_det,méid_noun,é_obj,._pun,._pun,Ach_conj,tá_be.pres,costas_sub,clódóireachta_prep,agus_noun,táirgíochta_pun,an-ard_END,freisin_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,<START>_START,Ní_cop,bheadh_be.con,muid_sub,in_prep,ann_prep,fanacht_vn,i_prep,mbun_noun,gnó_noun,mura_sconj,dtabharfadh_vb.con,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,<START>_START,Le_prep,fírinne_noun,",_pun",cuireann_vb.pres,sé_sub,iontas_noun,orm_prep,féin_adj,scaití_noun,go_par,n-éiríonn_prop,linn_prep,a_pos,leithéid_noun,a_rel,dhéanamh_vn,",_pun",ach_conj,n-éiríonn_noun,linn_prep,tri_num,obair_noun,chrua_adj,",_pun",mhargaíocht_prop,leanúnach_prop,",_pun",shladmhargaí_END,agus_conj,tri_num,dhul_vn,amach_adv,i_prep,measc_prep,an_det,phobail_noun,ag_prep,ócáidí_noun,",_pun",taispeántais_rel,agus_noun,mar_prep,sin_dem,de_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,<START>_START,Tá_be.pres,fostaí_noun,eile_adj,ag_prep,plé_vn,le_prep,margaíocht_prep,",_pun",seoltaí_END,agus_conj,poiblíocht_noun,ar_prep,na_det,foilseacháin_noun,is_cop,deireanaí_obj,agus_conj,bainisteoir_prep,ginearálta_noun,ag_prep,plé_vn,le_prep,clódóirí_prep,",_pun",táirgíocht_noun,",_pun",riarachán_noun,agus_conj,obair_vn,ghinearálta_prep,an_det,chomhlachta_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,<START>_START,Ach_conj,tá_be.pres,muide_sub,tar_vb.ord.syn,éis_prep,léim_vb.ord.syn,mhaith_adj,a_rel,thabhairt_vn,thar_prep,an_det,aois_noun,sin_dem,anois_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,<START>_START,Leis_prep,an_det,onóir_noun,mhór_adj,seo_dem,áfach_adv,tagann_vb.pres,dualgas_noun,dá_prep,réir_prep,agus_conj,is_cop,faoinár_obj,gcúram_pun,anois_adv,atá_be.pres,saothar_noun,triúr_num,mórscríbhneoirí_pun,Gaeilge_prop,na_det,haoise_noun,seo_dem,caite_adj,-_pun,Ó_prop,Cadhain_prop,",_pun",Ó_prop,Ríordáin_prop,agus_sconj,Ó_prop,Direáin_prop,",_pun",i_prep,measc_prep,an_det,iliomad_noun,leabhar_noun,luachmhar_adj,eile_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,<START>_START,Is_cop,mise_obj,Stoc_prop,na_par,Cille_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,<START>_START,Níl_be.pres,aon_qual,chúthaileacht_noun,ag_prep,baint_vn,leis_prep,an_det,ráiteas_noun,úd_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,<START>_START,Is_cop,minic_adj,a_rel,deirtear_vb.sub.aut,nach_comp,bhfuil_be.pres,in_prep,óráidí_noun,an_par,Stoic_prop,ach_conj,bladar_noun,agus_conj,caint_vn,san_prep,aer_noun,–_prep,'Rí_noun,an_par,Fhocail_prop,'_prop,féin_adj,ag_prep,spraoi_noun,le_prep,friotal_noun,ar_prep,mhaithe_noun,le_prep,focail_noun,a_rel,mhúnlú_vn,chun_prep,féidearthacht_noun,agus_conj,solúbthacht_prep,na_det,teanga_noun,a_rel,léiriú_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,<START>_START,Mar_sconj,a_rel,léirigh_vb.past,sé_sub,ina_prep,alt_noun,Páipéir_prop,Bhána_prop,agus_sconj,Páipéir_prop,Bhreaca_prop,:_pun,'caithfe_END,tú_sub,a_rel,bheith_vn,ag_prep,síordhéanamh_det,roghaine_adj,",_pun",rudaí_noun,áirid_prep,a_rel,ligean_vn,isteach_adv,agus_conj,rudaí_noun,a_rel,choinneáil_vn,amach_adv,._pun,'_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,<START>_START,Tá_be.pres,ráitis_noun,an_par,Stoic_prop,breac_adj,le_prep,hathrá_noun,-_pun,rud_noun,atá_be.pres,go_prep,smior_noun,sa_prep,liodán_noun,agus_conj,i_prep,bpaidreacha_det,na_noun,hEaglaise_noun,Caitlicí_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,<START>_START,Caithfear_vb.fut.aut,éisteacht_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,<START>_START,Ba_cop,mé_obj,glór_noun,plúchta_END,an_noun,chéad_adj,toirchis_prep,faoin_prep,gcéad_adj,bhroinn_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,<START>_START,Is_cop,mé_obj,buanaí_noun,",_pun",cruachadóir_noun,agus_conj,súisteoir_noun,an_par,Ama_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,<START>_START,Léiríonn_vb.pres,Róisín_prop,Ni_neg,Ghairbhí_prop,ina_prep,halt_det,'_prop,I_prep,dTosach_prop,do_pos,bhí_be.past,an_det,Briathar_prop,'_pun,gur_comp,fhág_vb.past,an_par,Cadhnach_prop,eochair_noun,don_prep,léitheoir_noun,agus_conj,é_obj,ag_prep,iarraidh_vn,teacht_vn,ar_pos,fheidhm_det,an_noun,Stoic_prop,in_prep,Cré_prop,na_par,Cille_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
