,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
58,<START>_START,An_det,raibh_vb.sub,a_pos,leithéid_noun,is_cop,Scrooge_prop,ann_prep,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,<START>_START,Ach_conj,tarlaíonn_vb.pres,tubaistí_sub,do_prep,dhaoine_noun,áirithe_adj,i_prep,gcónaí_noun,",_pun",agus_conj,ní_cop,mór_adj,go_comp,dtugtar_vb.sub.aut,cabhair_sub,don_prep,duine_noun,siúd_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,<START>_START,Agus_conj,is_cop,fearr_adj,i_prep,gcónaí_noun,do_prep,thoil_noun,féin_adj,a_rel,dhéanamh_vn,",_pun",cuma_noun,cé_q,chomh_adv,deacair_adj,agus_noun,a_rel,bhíonn_vb.preshab,cúrsaí_noun,uaireanta_noun,",_pun",ná_conj,toil_noun,duine_noun,eile_adj,bheith_vn,brúite_adj,ort_prep,",_pun",mar_sconj,a_rel,dhéantar_vb.sub.aut,faoi_prep,chórais_noun,eile_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,<START>_START,Aon_num,uair_noun,a_rel,oibríonn_vb.pres,daoine_noun,le_prep,chéile_noun,(_pun,ag_prep,déanamh_vn,a_pos,dtola_noun,féin_adj,)_pun,",_pun",agus_conj,meas_noun,ar_prep,an_det,dlí_noun,acu_prep,",_pun",is_eng,féidir_noun,cúrsaí_noun,a_rel,fheabhsú_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,<START>_START,Tá_vb.pres,sé_sub,suntasach_adj,go_comp,raibh_vb.sub,lámh_noun,láidir_adj,i_prep,scriosadh_vb.past.aut,an_det,chumannachais_noun,sa_prep,Pholainn_prop,ag_prep,an_det,gceardchumann_noun,Dlúthpháirtíocht_prop,(_pun,Solidarnosc_prop,)_pun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,<START>_START,Bíonn_vb.preshab,sainnt_vn,ag_prep,gach_qual,aon_adv,deachtóir_noun,",_pun",freisin_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,<START>_START,Cinnte_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,<START>_START,Is_cop,féidir_noun,a_rel,rá_vn,go_comp,raibh_vb.sub,níos_adj,mó_adj,airgid_noun,ag_prep,daoine_noun,i_prep,Sasana_prop,chun_prep,arbhar_noun,a_rel,cheannach_vn,",_pun",agus_conj,mar_sconj,sin_dem,díoladh_vb.ord,leosan_prep,é_obj,seachas_adv,leis_prep,na_det,bochtáin_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,<START>_START,Ní_neg,raibh_vb.sub,talamh_noun,acu_prep,mar_conj,gheall_noun,ar_prep,an_det,gcos_prop,ar_prep,bolg_noun,a_rel,bhí_vb.past,orthu_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,<START>_START,Cinnte_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,<START>_START,Is_cop,casta_adj,an_det,stair_noun,seo_dem,",_pun",agus_conj,is_cop,conspóideach_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,<START>_START,Ach_conj,ní_neg,hionann_noun,sin_dem,agus_conj,caipitleachas_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,<START>_START,Bhí_vb.past,an_det,bua_noun,ag_prep,an_det,chuid_noun,de_prep,Mheiriceá_prop,ina_prep,raibh_vb.sub,an_det,caipitleachas_noun,agus_conj,an_det,tionscal_noun,níos_adj,láidre_noun,",_pun",sa_prep,chogadh_noun,cathartha_adj,sin_dem,",_pun",mar_conj,a_rel,tharla_vb.past,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,<START>_START,Is_cop,féidir_noun,le_prep,tír_noun,nó_conj,deachtóir_noun,ar_prep,bith_noun,tráchtáil_vn,agus_conj,brabús_noun,a_rel,dhéanamh_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,<START>_START,Rinne_vb.past,Royal_prop,Dutch_prop,Shell_prop,agus_sconj,Standard_prop,Oil_prop,an_det,tionscal_noun,ola_noun,i_prep,Veiniséala_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,<START>_START,Rinne_vb.past,an_det,rialtas_noun,sin_dem,botúin_noun,a_rel,rinne_vb.past,dochar_noun,don_prep,tír_noun,agus_conj,do_prep,na_det,daoine_noun,bochta_adj,go_par,háirithe_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,<START>_START,An_par,caipitleachas_adj,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,<START>_START,Ní_neg,bhíonn_vb.preshab,mórán_noun,le_prep,rá_vn,ag_prep,na_det,comhlachtaí_noun,faoi_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,<START>_START,Bheadh_vb.con,sé_sub,sin_dem,níos_adj,costasaí_noun,",_pun",agus_conj,is_cop,dócha_adj,go_comp,mbeidis_vb.fut,ag_prep,déanamh_vn,gnó_noun,le_prep,tír_noun,eile_adj,chomh_adv,holc_adj,chéanna_adj,leis_prep,an_det,chéad_adj,cheann_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,<START>_START,Cinntí_adj,morálta_adj,atá_vb.pres,i_prep,gceist_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,<START>_START,Cur_vn,i_prep,gcás_noun,an_par,tSín_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,<START>_START,Níl_vb.pres,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,<START>_START,An_det,bhfuil_vb.pres,cúrsaí_noun,foirfe_noun,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,<START>_START,Chun_noun,bheith_vn,chomh_adv,héifeachtach_adj,agus_conj,is_cop,féidir_noun,",_pun",agus_conj,chun_prep,bheith_vn,cothrom_adj,do_pos,gach_qual,éinne_noun,",_pun",sa_prep,lá_noun,atá_vb.pres,inniu_adv,ann_prep,go_par,háirithe_adj,",_pun",tá_vb.pres,sé_sub,tábhachtach_adj,go_comp,mbíonn_vb.preshab,margadh_noun,saor_adj,ann_prep,idir_prep,tíortha_noun,an_det,domhain_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,<START>_START,I_prop,saol_noun,foirfe_noun,",_pun",bheadh_vb.con,jabanna_noun,nua_adj,ann_prep,",_pun",agus_conj,gnó_noun,nua_adj,le_prep,déanamh_vn,leis_prep,na_det,daoine_noun,sin_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,<START>_START,Rud_noun,eile_adj,a_rel,bhaineann_vb.pres,leis_prep,",_pun",sin_dem,brú_noun,cultúrtha_adj,a_rel,éiríonn_vb.pres,as_prep,tráchtáil_vn,idir_prep,tíortha_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,<START>_START,Ní_neg,féidir_noun,leis_prep,an_det,gcaipitleachas_noun,gach_qual,olcas_noun,an_det,tsaoil_noun,a_rel,réiteach_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,<START>_START,Ach_conj,i_prep,ndeireadh_vb.pasthab,na_det,dála_noun,",_pun",feictear_vb.ord.aut,go_comp,bhfuil_vb.pres,an_det,bua_noun,ag_prep,an_det,gcaipitleachas_noun,mar_conj,chóras_noun,gnó_noun,",_pun",agus_conj,baineann_vb.pres,sé_sub,le_prep,saoirse_noun,",_pun",sláinte_noun,agus_conj,saibhreas_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,<START>_START,Amhráin_noun,bheannaithe_adj,le_prep,fonn_noun,Eamonn_prop,a_prop,'_prop,Chnoic_prop,agus_sconj,Cailin_prop,Deas_prop,Crúite_prop,na_par,mBó_prop,á_prep,gcanadh_noun,i_prep,Liospóil_prop,san_dem,19ú_noun,aois_noun,",_pun",cé_adv,ná_conj,dúiseodh_vb.past.aut,nuair_sconj,a_rel,chloiseann_vb.pres,an_det,méid_noun,sin_dem,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,<START>_START,Tá_vb.pres,an_det,saothar_noun,seo_dem,breac_adj,le_prep,heolas_noun,dá_prep,leithéid_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,<START>_START,Sampla_noun,atá_vb.pres,ar_prep,eolas_noun,ag_prep,cách_noun,is_eng,ea_obj,'Ding_eng,dong_prop,didilum_prop,'_pun,a_rel,bhí_vb.past,in_prep,amhrán_noun,an_det,ghabha_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,<START>_START,Is_cop,léir_adj,ón_prep,gcomporáid_noun,idirnáisiúnta_adj,gur_comp,shíolraigh_vb.past,an_par,to_pos,'amhrán_noun,oibre_noun,ar_prep,fud_noun,an_det,domhain_noun,ó_prep,ghnáis_noun,chanta_noun,na_det,draíochta_adj,do_prep,'fhonn_noun,rath_noun,a_rel,chur_vn,ar_prep,an_det,obair_noun,agus_noun,dea-thoradh_noun,a_rel,chinntiú_vn,",_pun",feidhm_noun,atá_vb.pres,coitianta_adv,inniu_adv,féin_adj,san_dem,Oirthear_prop,agus_noun,an_par,Aifric_prop,le_prep,linn_prep,treafa_adj,nó_conj,síolchur_noun,etc_sub,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,<START>_START,De_prep,réir_prep,dealraimh_vn,",_pun",ba_cop,nós_noun,le_prep,Breandán_prop,Ó_prop,Madagáin_prop,agus_conj,é_obj,í_obj,mbun_noun,léachtóireachta_noun,an_det,fhilíocht_noun,a_rel,chanadh_vn,sa_prep,rang_noun,dá_prep,mhic_noun,léinn_vb.pasthab.syn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,<START>_START,Chuirfeadh_vb.con,an_det,uaill_noun,a_rel,bhí_vb.past,acu_prep,",_pun",adúirt_vb.past,sí_sub,",_pun",an_det,ghruaig_prop,ina_prep,seasamh_vn,ar_prep,do_prep,cheann_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,<START>_START,Ní_neg,brón_noun,ná_conj,briseadh_vb.ord,croí_noun,amháin_adv,atá_vb.pres,léirithe_sub,sna_prep,duanta_noun,anseo_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,<START>_START,Ar_prep,na_det,hamhráin_noun,oibre_noun,atá_vb.pres,againne_prep,tá_vb.pres,Crónán_prop,na_par,mBó_prop,ó_prep,Chontae_prop,an_par,Chláir_prop,",_pun",gan_prep,trácht_vb.ord.syn,ar_par,Amhrán_prop,an_par,Treabhadóra_prop,agus_sconj,Amhrán_prop,na_par,Cuiginne_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,<START>_START,An_det,méid_noun,sin_dem,ráite_adj,",_pun",chualathas_vb.past.aut,Marbhna_prop,Mhic_prop,Fhinghin_prop,Duibh_prop,á_prep,chanadh_vn,ar_prep,iomaitheoir_noun,i_prep,gcomórtas_noun,amhránaíochta_noun,ag_prep,an_par,Oireachtas_prop,2005_num,agus_conj,bhí_vb.past,éileamh_vn,tamall_adv,ar_par,Mharbhna_prop,Una_prop,Bhán_prop,sna_prep,comórtaisí_noun,céanna_adv,",_pun",ach_conj,is_sconj,annamh_adv,a_rel,cloistear_vb.ord.aut,anois_adv,é_obj,._pun,._pun,Gnás_prop,léannta_adj,ab_adj,ea_obj,an_det,marbhna_noun,",_pun",ar_prep,ndóigh_noun,",_pun",agus_noun,tá_vb.pres,cursíos_sub,is_adv,léiriú_vn,an-bhreá_adj,ar_prep,an_det,ábhar_noun,anseo_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,<START>_START,Deireann_vb.pres,cúl_noun,an_det,leabhair_noun,linn_prep,gur_comp,'speisialtacht_noun,'_pun,ag_prep,an_det,údar_noun,staidéar_noun,idirdhisiplíneach_adj,ar_prep,an_par,nGaeilge_prop,agus_conj,ar_prep,an_det,gceol_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,<START>_START,Ní_neg,locht_noun,é_obj,sin_dem,orthu_prep,mar_sconj,gur_comp,tearc_noun,an_det,t-eolas_noun,a_rel,bhí_vb.past,agus_conj,atá_vb.pres,ar_prep,fáil_vn,ar_prep,chúlra_noun,ár_pos,n-amhráin_noun,thraidisiúnta_sub,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,<START>_START,Tagann_vb.pres,saothair_noun,áirithe_adj,amach_adv,ar_prep,an_det,saol_noun,léirmheastóireachta_noun,a_rel,athraíonn_vb.pres,cúrsa_noun,agus_conj,treo_noun,na_det,critice_prop,sa_prep,Ghaeilge_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,<START>_START,Bliain_noun,níos_adj,déanaí_adj,tuigeadh_vb.ord,di_prep,go_comp,raibh_vb.sub,ábhar_noun,leabhair_noun,aici_prep,agus_conj,ba_cop,'_pun,é_obj,an_det,dán_noun,cáiliúil_adj,le_prep,Colm_prop,Breathnach_prop,",_pun",'Trén_prop,bhFearann_noun,Breac_prop,'_prop,",_pun",a_rel,thug_vb.past,teideal_noun,agus_conj,shoiléirigh_vb.past,téama_noun,ollmhar_noun,an_det,leabhair_noun,féin_adj,faoi_prep,dheireadh_noun,di_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,<START>_START,Sa_prep,chéad_adj,chaibidil_noun,den_prep,leabhar_noun,seo_dem,déantar_vb.ord.aut,cur_vn,síos_adv,féitheach_adj,feistiúil_noun,ar_prep,an_det,chaidreamh_noun,idir_prep,an_det,léirmheastóireacht_noun,sa_prep,Ghaeilge_prop,agus_conj,oidhreacht_noun,liteartha_adj,an_det,iarchoilíneachais_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,<START>_START,Tráchtann_vb.pres,an_det,chaibidil_noun,seo_dem,ar_prep,an_det,síor-achrann_noun,a_rel,tháinig_vb.past,chun_prep,cinn_noun,ó_prep,thús_noun,na_det,haoise_noun,seo_dem,caite_adj,nuair_sconj,a_rel,thosaigh_vb.past,scríbhneoirí_noun,na_par,Galltachta_prop,ag_prep,cumadh_noun,litríochta_noun,i_prep,nGaeilge_prop,",_pun",teanga_noun,nach_comp,raibh_vb.sub,acu_prep,ó_prep,dhúchas_noun,",_pun",agus_conj,an_noun,mhí-shástacht_adj,cholgach_noun,úd_dem,a_rel,chuir_vb.past,'an_sub,droch_adj,Ghaeilge_prop,'_prop,sin_dem,ar_prep,lucht_noun,na_noun,híonghlaineachta_noun,teanga_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,<START>_START,Ach_conj,má_sconj,roghnaigh_vb.past,Ó_prop,Cadhain_prop,'an_prop,streachailt_prop,pholaitiúil_prop,'_pun,is_cop,lú_adj,go_par,mór_adj,an_det,bhéim_noun,a_rel,chuireann_vb.pres,Nuala_prop,Ní_neg,Dhomhnaill_prop,ar_prep,an_det,teanga_noun,mar_conj,'chomhartha_noun,féiniúlachta_noun,'_pun,nó_conj,mar_noun,'dhílseacht_noun,pholaitiúil_noun,'_prop,éigin_qual,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,<START>_START,Léirítear_vb.pres.aut,go_cop,suaithinseach_adj,an_det,díomá_prop,",_pun",fearg_noun,agus_conj,frustrachas_noun,i_prep,saothair_noun,na_det,n-údar_noun,mór_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,<START>_START,Mo_noun,'éadaíonn_prop,an_det,tuiscint_vn,gur_comp,ina_prep,thír_noun,féin_adj,atá_vb.pres,sé_sub,géire_adj,a_pos,choimhthís_noun,a_rel,bhaineann_vb.pres,sé_sub,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,<START>_START,Féachfar_vb.fut.aut,go_par,háirithe_adj,ar_prep,na_det,tuiscintí_noun,atá_vb.pres,forleathan_sub,anois_adv,ar_prep,an_det,strus_noun,síceolaíoch_adj,a_rel,bhaineann_vb.pres,leis_prep,an_prop,díláithriú_vn,fisiciúil_noun,agus_sconj,cultúrtha_adj,",_pun",agus_noun,leis_prep,an_noun,athchultúrú_vn,ar_prep,chuid_noun,dhílis_vb.past,go_par,minic_adj,é_obj,den_prep,díláithriú_noun,céanna_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,<START>_START,Berry_prop,a_rel,rinne_vb.past,taighde_noun,fhorleathan_noun,ar_prep,oibriú_vn,na_det,bpróiseas_noun,athchultúraithe_adj,i_prep,measc_noun,imirceach_noun,",_pun",agus_sconj,Frantz_prop,Fanon_prop,mar_conj,aon_adv,le_prep,Albert_prop,Memmi_prop,a_rel,bhfuil_vb.pres,a_pos,lán_noun,taighde_noun,foilsithe_adj,acu_prep,ar_prep,an_det,chaidreamh_noun,idir_prep,coilíneoirí_noun,agus_conj,a_par,gcoilínithe_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,<START>_START,Bíonn_vb.preshab,an_prop,dá_prep,chur_vn,chuige_prep,seo_dem,easnamhach_adj,go_par,leor_adj,ar_prep,bhealaí_noun,áirithe_adj,agus_conj,molann_vb.pres,sise_sub,dearcadh_vn,níos_adj,cuimsithí_noun,a_rel,fhreastalódh_vb.con,ar_prep,riachtanais_noun,pholaitiúla_adj,agus_noun,aeistéitiúla_noun,na_noun,scríbhneoireachta_noun,san_dem,aonú_noun,haois_noun,fichead_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,<START>_START,Ag_prep,deireadh_vb.pasthab,na_det,caibidle_noun,is_cop,léir_adj,go_comp,bhfuil_vb.pres,a_pos,lán_noun,den_prep,chros-síolrach_noun,idir_prep,an_det,dá_prep,theanga_noun,i_prep,litríocht_noun,nua_adj,aimseartha_adj,na_det,Gaeilge_prop,agus_conj,mar_sconj,a_rel,admhaíonn_vb.pres,Nic_prop,Eoin_prop,í_obj,féin_adj,níl_vb.pres,'íonghlaineacht_noun,teanga_noun,'_pun,ina_prep,slat_noun,tomhais_noun,oiriúnach_noun,chun_prep,léirmheas_noun,sásúil_adj,a_rel,dhéanamh_vn,ar_prep,shaothair_noun,chomhaimseartha_adj,na_noun,Gaeilge_prop,inniu_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,<START>_START,Agus_conj,tagairt_vn,á_prep,dhéanamh_vn,aici_prep,don_prep,'raon_noun,leathan_adj,ábhar_noun,liteartha_adj,saothraithe_adj,faoin_prep,am_noun,seo_dem,sa_prep,Ghaeilge_prop,'_prop,",_pun",meabhraíonn_vb.pres,sí_sub,dúinn_prep,an_det,méid_noun,a_rel,dúirt_vb.past,Seán_prop,O_prep,Tuama_prop,ina_prep,alt_noun,in_prep,Comhar_prop,",_pun",Nollaig_prop,1987_num,",_pun",'An_END,Domhan_prop,a_rel,Chruthaigh_vb.past,Titley_prop,'_prop,:_pun,Ionannaíonn_prop,Nic_prop,Eoin_prop,ansin_adv,na_noun,heilimintí_noun,tábhachtacha_adj,a_rel,thagann_vb.pres,le_prep,chéile_noun,i_prep,gcruthú_noun,an_det,úrscéil_noun,réalaíoch_noun,ar_prep,nós_noun,'Sionnach_noun,ar_prep,mo_adj,Dhuán_prop,'_prop,le_prep,Breandán_prop,O_prep,hEithir_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,<START>_START,Sa_prep,chaibidil_noun,seo_dem,cuireann_vb.pres,Nic_prop,Eoin_prop,an_det,téis_noun,shuimiúil_prop,chun_prep,cinn_noun,``_pun,maidir_prep,le_prep,húrscéalta_noun,na_det,Gaeilge_prop,ná_conj,gurb_cop,ionann_noun,go_par,minic_adj,an_det,saothar_noun,a_rel,luafaí_vb.con.aut,an_det,réalachas_noun,liteartha_adj,go_par,traidisiúnta_noun,leis_prep,agus_noun,sampla_noun,cruthanta_noun,den_prep,réaltacht_noun,fhíorúil_adj,nó_conj,den_prep,fhantaisíocht_noun,ghlan_adj,._pun,''_prop,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,<START>_START,Caithfear_vb.fut.aut,amach_adv,anseo_adv,bheith_vn,ag_prep,filleadh_vn,ar_prep,an_det,mhórshaothar_noun,critice_prop,fiúntach_adj,seo_dem,lena_prep,léamh_vn,agus_conj,a_pos,athléamh_noun,arís_adv,is_cop,arís_adv,eile_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,<START>_START,Ní_neg,chabhraíonn_vb.pres,sé_sub,gur_comp,i_prep,bhFraincis_noun,atá_vb.pres,formhór_noun,mo_pos,chuid_noun,oibre_noun,agus_conj,go_comp,bhfuilim_vb.pres.syn,ag_prep,iarraidh_vn,feabhas_noun,a_rel,chur_vn,uirthi_prep,sin_dem,ag_prep,an_det,am_noun,céanna_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
