,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
70,<START>_START,Mhair_vb.past,muid_sub,le_prep,chéile_noun,gan_prep,stró_noun,ar_prep,bith_noun,i_prep,bet-sit_eng,beag_adj,ar_prep,imeall_noun,na_det,cathrach_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,<START>_START,Mar_prep,ba_cop,dhual_noun,duit_prep,áfach_adv,",_pun",thuig_vb.past,tú_sub,dom_prep,",_pun",níor_neg,chuir_vb.past,aon_adv,bhrú_vn,orm_prep,agus_conj,ghlac_vb.past,go_par,réidh_adj,lena_prep,raibh_vb.sub,á_prep,chleachtadh_vn,againn_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,<START>_START,Shuigh_vb.past,muid_sub,síos_adv,in_prep,aice_prep,an_det,locháin_noun,agus_conj,shúigh_vb.past,isteach_adv,an_det,t-íomhá_noun,a_rel,bhí_vb.past,frithchaite_sub,ar_prep,dhromchla_noun,na_noun,huisce_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,<START>_START,Níos_adj,déanaí_adj,agus_conj,muid_sub,ag_prep,suí_noun,taobh_noun,amuigh_adv,den_prep,tábhairne_noun,",_pun",rinne_vb.past,muid_sub,neamhaird_noun,do_prep,'ár_pos,ndeochanna_noun,agus_conj,bhreathnaigh_vb.past,ar_prep,mhaorgacht_noun,dhul_vn,faoi_prep,na_noun,gréine_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,<START>_START,Mar_prep,scigmhagadh_vb.past.aut,do_prep,'iompair_noun,mé_sub,tú_sub,i_prep,mo_pos,bhaclainn_noun,suas_adv,an_det,staighre_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,<START>_START,Ba_cop,mhaith_adj,liom_prep,go_comp,sásófá_vb.con.syn,an_det,mhian_noun,seo_dem,atá_vb.pres,ionam_prep,le_prep,fada_adj,an_det,lá_noun,._pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,<START>_START,Ní_neg,raibh_vb.sub,smaoineamh_noun,soiléir_adj,i_prep,mo_pos,cheann_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,<START>_START,Bhreathnaigh_vb.past,go_cop,tnúthánach_adj,orm_prep,agus_conj,chogar_noun,os_prep,íseal_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,<START>_START,Níor_neg,thuig_vb.past,mé_sub,cá_q,raibh_vb.sub,mé_sub,",_pun",cad_q,a_rel,bhí_vb.past,á_prep,dhéanamh_vn,agam_prep,nó_conj,an_par,raibh_vb.sub,mé_sub,ceart_adj,á_prep,dhéanamh_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,<START>_START,Níl_vb.pres,mé_sub,réidh_adj,dó_prep,seo_dem,fós_adv,._pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,<START>_START,Arís_adv,ní_neg,fios_noun,",_pun",ach_conj,más_sconj,ea_obj,is_sconj,``_pun,glaoch_noun,''_pun,saghas_noun,ait_adj,a_rel,bhí_vb.past,ann_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,<START>_START,Ní_neg,fheadar_noun,an_par,raibh_vb.sub,a_pos,fhios_noun,agat_prep,go_comp,raibh_vb.sub,mé_sub,caillte_adj,agat_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,<START>_START,Do_par,'éirigh_vb.past,leat_prep,víosa_noun,oibre_noun,a_rel,fháil_vn,do_prep,na_par,Stáit_prop,Aontaithe_prop,agus_sconj,toisc_sconj,gur_comp,theip_vb.past,ort_prep,i_prep,do_prep,scrúduithe_noun,samhraidh_noun,do_par,'imigh_vb.past,tú_sub,sall_noun,ag_prep,lorg_vn,fostaíochta_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,<START>_START,Do_par,'fhan_vb.past,mé_sub,cúpla_noun,seachtaine_noun,i_prep,Nua-Eabhrac_prop,tar_vb.ord.syn,éis_prep,na_det,bainise_noun,agus_conj,dhiúg_vb.past,blas_noun,báite_adj,aimsir_noun,an_par,Fhómhair_prop,isteach_adv,im_prep,cholainn_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,<START>_START,Bhí_vb.past,agus_conj,tá_vb.pres,mo_pos,ghairm_noun,ar_prep,an_det,rud_noun,is_cop,tábhachtaí_noun,i_prep,mo_pos,shaol_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,<START>_START,Tá_vb.pres,an-chosúlacht_sub,idir_prep,an_det,spéir_noun,ildaite_prop,anocht_prop,agus_conj,an_det,spéir_noun,a_rel,chaith_vb.past,dathanna_sub,áille_noun,geala_adj,isteach_adv,ar_prep,do_prep,chorp_noun,nocht_noun,agus_noun,tú_sub,i_prep,do_prep,shuan_noun,an_det,mhaidin_noun,dár_prep,gcionn_noun,i_prep,Londain_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,<START>_START,Agus_conj,fiú_adv,ag_prep,cúig_num,a_pos,chlog_noun,an_det,mhaidin_noun,sin_dem,níor_neg,thuig_vb.past,mé_sub,méad_noun,na_det,breithe_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,<START>_START,Níor_neg,theastaigh_vb.past,uaim_prep,tú_sub,a_pos,mhúscailt_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,<START>_START,An_par,luífinn_adj,leat_prep,athuair_adv,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,<START>_START,Cur_vn,síos_adv,é_obj,sin_dem,a_rel,do_par,'oirfeadh_vb.past,don_prep,chuid_noun,is_cop,measa_adj,de_prep,na_det,coláistí_prop,príobháideacha_prop,in_prep,Éirinn_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,<START>_START,Beidh_vb.fut,orm_prep,an_det,phraiseach_noun,atá_vb.pres,déanta_adj,agam_prep,a_rel,ghlanadh_vn,agus_conj,beidh_vb.fut,toitín_noun,eile_adj,agam_prep,sara_noun,nglaofaidh_noun,mé_sub,ort_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,<START>_START,Is_cop,cuimhin_noun,liom_prep,an_det,lá_noun,úd_dem,a_rel,do_par,'fhág_vb.past,",_pun",tú_sub,le_prep,dul_vn,chuig_prep,na_par,Stáit_prop,Aontaithe_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,<START>_START,``_pun,Heileo_prop,",_pun",ba_cop,mhaith_adj,liom_prep,labhairt_vn,leis_prep,an_det,mbean_prop,i_prep,seomra_noun,16_num,led_prop,thoil_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,<START>_START,Bhí_vb.past,mé_sub,dúchríoch_adj,agus_conj,mé_sub,ag_prep,siúl_vn,i_prep,dtreo_noun,doras_noun,tosaigh_vb.ord.syn,do_prep,thí_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,<START>_START,``_pun,Seán_prop,",_pun",conas_q,tá_vb.pres,tú_sub,?_pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,<START>_START,Ach_conj,ag_prep,druidim_vn,le_prep,deireadh_vb.pasthab,an_det,chomhrá_noun,cloisim_vb.ord.syn,piacán_noun,I_prop,do_prep,ghuth_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,<START>_START,Ná_par,caoin_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,<START>_START,Scríobhfaidh_vb.fut,mé_sub,chugat_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,<START>_START,``_pun,Slán_prop,._pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,<START>_START,Réab_vb.ord,sí_sub,a_pos,bealach_noun,isteach_adv,go_comp,smior_adv,agus_conj,go_cop,smúsach_adj,agus_conj,go_comp,dtí_noun,an_det,t-anam_noun,féin_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,<START>_START,Faoiseamh_noun,beag_adj,a_rel,bhí_vb.past,sa_prep,smaoineamh_noun,",_pun",é_obj,bunaithe_adj,ar_prep,an_det,amhras_noun,dóchasach_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,<START>_START,Amhras_noun,dá_prep,laghad_noun,ní_neg,raibh_vb.sub,ann_prep,anois_adv,agus_conj,ní_neg,bheadh_vb.con,choíche_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,<START>_START,Goirt_noun,sna_prep,súile_noun,anois_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,<START>_START,Go_par,géar_adj,cúramach_adj,do_prep,'fhéach_noun,ar_prep,a_pos,scáil_noun,",_pun",ar_prep,a_rel,cló_adj,",_pun",ar_prep,an_det,gcuma_noun,a_rel,bhí_vb.past,uirthi_prep,",_pun",ar_prep,na_det,héadaí_noun,a_rel,bhí_vb.past,á_prep,gcaitheamh_vn,aici_prep,",_pun",í_obj,ag_prep,súil_vn,leis_prep,an_det,leithscéal_noun,ba_cop,lú_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,<START>_START,Tada_noun,as_prep,ionad_noun,..._pun,go_comp,dtí_noun,na_det,barr_noun,cleití_adj,féin_adj,",_pun",mar_conj,a_rel,deir_vb.pres,an_det,seanchaí_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,<START>_START,Rinne_vb.past,sí_sub,a_pos,machnamh_noun,agus_conj,ar_prep,aghaidh_noun,léi_prep,go_comp,dtí_noun,an_det,teach_noun,tábhairne_noun,ag_prep,an_det,gcúinne_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,<START>_START,Ní_cop,mór_adj,dúinn_prep,",_pun",ar_pos,sise_sub,léi_prep,féin_adj,",_pun",a_rel,bheith_vn,airdeallach_noun,i_prep,gcónaí_noun,faoin_prep,mbolg_noun,",_pun",soitheach_noun,ba_cop,chóir_noun,a_rel,bheith_vn,mealltach_adj,ach_conj,gan_prep,a_rel,bheith_vn,suntasach_adj,:_pun,Caithfear_prop,srian_prop,éigin_qual,a_rel,choinneáil_vn,air_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,<START>_START,An_det,dá_prep,scór_noun,sáraithe_adj,aici_prep,an_det,lá_noun,faoi_prep,dheireadh_noun,",_pun",do_par,'eile_adj,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,<START>_START,Fíorbheagán_noun,..._pun,Bhí_vb.past,na_det,blianta_noun,tuisceanach_adj,di_prep,",_pun",ceart_adj,go_par,leor_adj,",_pun",ach_conj,nár_comp,thug_vb.past,sise_sub,cabhair_noun,mhaith_adj,dóibh_prep,",_pun",í_obj,umhal_noun,do_prep,na_prop,rialacha_noun,..._pun,a_pos,dóthain_noun,codlata_noun,aici_prep,i_prep,gconaí_noun,;_pun,í_obj,ar_prep,an_det,réimeas_noun,bia_noun,ab_adj,oiriúnaí_noun,;_pun,aclaíocht_noun,á_prep,déanamh_vn,aici_prep,amuigh_adv,faoin_prep,aer_noun,go_par,rialta_adj,",_pun",idir_prep,snámh_noun,agus_noun,shiúlóidí_noun,is_adv,eile_qual,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,<START>_START,Ní_neg,raibh_vb.sub,sí_sub,fós_adv,ar_prep,a_pos,mian_noun,",_pun",amach_adv,is_cop,amach_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,<START>_START,Bheadh_vb.con,uirthi_prep,imeacht_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,<START>_START,Ní_neg,fhéadfadh_vb.con,sí_sub,a_rel,bheith_vn,gairmiúil_adj,anocht_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,<START>_START,Is_cop,beag_adj,duine_noun,a_pos,chreid_noun,go_comp,suífeadh_vb.con,na_par,hAontachtaithe_prop,síos_adv,ag_prep,deireadh_vb.pasthab,thiar_adv,le_prep,ionadaithe_noun,ó_prep,rialtas_noun,Bhaile_prop,Átha_prop,Cliath_prop,",_pun",in_prep,ainneoin_noun,na_det,socruithe_noun,ar_prep,glacadh_vn,leo_prep,faoi_prep,thrí_noun,shraith_noun,cainteanna_noun,chun_prep,réiteach_noun,cuimsitheach_adj,a_rel,aimsiú_vn,do_prep,ghéarchéim_noun,an_par,Tuaiscirt_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,<START>_START,Ach_conj,mar_sconj,chúiteamh_noun,ar_prep,an_det,diongbháltacht_noun,chéanna_adj,",_pun",tá_vb.pres,``_pun,nod_noun,don_prep,eolach_adj,''_pun,tugtha_adj,do_prep,na_par,hAontachtaithe_prop,go_comp,bhféadfaí_vb.con.aut,Ailt_prop,a_par,Dó_prop,is_eng,a_pos,Trí_num,de_prep,Bhunreacht_prop,na_par,hÉireann_prop,a_rel,chur_vn,ar_prep,ceal_noun,",_pun",agus_conj,tá_vb.pres,borradh_noun,mór_adj,faoin_prep,bhfeachtas_noun,ó_prep,dheas_noun,go_par,ndéanfaí_vb.con.aut,amhlaidh_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,<START>_START,Rud_noun,eile_adj,atá_vb.pres,faighte_adj,ag_prep,na_par,hAontachtaithe_prop,",_pun",ar_prep,ndóigh_noun,",_pun",is_eng,é_obj,sin_dem,gur_comp,cuireadh_vb.ord,ar_prep,athló_noun,neamhchinnte_adj,aon_adv,aisghairm_noun,de_prep,Rúnaíocht_prop,na_par,Comhdhála_prop,Angla-Éireannaí_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,<START>_START,Ach_conj,maidir_prep,le_prep,réiteach_vn,fadtéarmach_adj,ar_prep,bith_noun,",_pun",ach_conj,an_det,hype_noun,uile_qual,fhágáil_vn,as_prep,an_det,áireamh_noun,",_pun",is_cop,í_obj,fírinne_noun,an_det,scéil_noun,nach_comp,bhfuil_vb.pres,dul_vn,chun_prep,cinn_noun,ar_prep,bith_noun,déanta_adj,go_comp,nuige_adv,seo_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,<START>_START,``_pun,Tuigeadh_vb.ord,go_par,maith_adj,go_comp,mbeadh_vb.con,tóiteán_noun,eitneach_noun,ag_prep,tuar_noun,agus_sconj,",_pun",mar_sconj,is_cop,léir_adj,ar_prep,na_det,bagairtí_noun,míleata_prop,atá_vb.pres,á_prep,ndéanamh_vn,ag_prep,SAM_prop,ar_prep,na_par,Seirbigh_prop,",_pun",go_comp,bhféadfadh_vb.con,an_det,tóiteán_noun,céanna_adv,leathnú_vn,go_par,hidiranáisiúnta_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,<START>_START,Theastaigh_vb.past,ón_prep,nGearmáin_prop,na_prop,poblachtaí_prop,nua_adj,a_rel,aithint_vn,ar_prep,an_det,toirt_noun,boise_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,<START>_START,(_pun,Céard_q,a_rel,tharla_vb.past,don_prep,Chomhbheartas_prop,Eachtrach_prop,sa_prep,chás_noun,seo_dem,?_pun,)_pun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,<START>_START,Sular_noun,bronnadh_noun,athoghadh_noun,George_prop,Bush_prop,mar_conj,chúram_noun,air_prep,",_pun",níor_neg,theastaigh_vb.past,ó_prep,Státrúnaí_prop,SAM_prop,",_pun",James_prop,Baker_prop,",_pun",go_comp,n-aithneofaí_vb.con.aut,na_det,poblachtaí_noun,seo_dem,toisc_sconj,gur_comp,tuigeadh_vb.ord,dó_prep,go_comp,leanfadh_vb.con,ainriail_sub,agus_noun,corraíl_adj,chiníoch_noun,polasaí_noun,dá_prep,shamhail_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,<START>_START,Ach_conj,murach_sconj,an_det,chaoi_noun,ar_prep,thacaigh_noun,na_det,cumhachtaí_noun,iartharacha_prop,le_prep,smidiríniú_noun,na_par,Cónaidhme_prop,",_pun",bheadh_vb.con,an_det,gráscar_adj,fuilteach_adj,atá_vb.pres,ar_prep,bun_noun,faoi_prep,láthair_noun,lán-inseachanta_noun,-_pun,trí_prep,chainteanna_noun,uilepháirtíocha_noun,a_par,chur_noun,ar_prep,bun_noun,faoi_prep,choimirce_noun,SAM_prop,nó_conj,na_par,Náisiún_prop,Aontaithe_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,<START>_START,Níl_vb.pres,sé_sub,furasta_adj,an_det,argóint_noun,chéanna_adj,a_rel,úsáid_vn,ar_prep,son_noun,na_par,Cróite_prop,-_pun,agus_conj,ní_neg,féidir_noun,í_obj,a_rel,úsáid_vn,ar_prep,chor_noun,ar_prep,bith_noun,nuair_sconj,is_cop,Bosnia-Hercegovina_prop,a_rel,bhíonn_vb.preshab,i_prep,gceist_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,<START>_START,Isí_obj,an_det,teanga_noun,chéanna_adj,a_rel,labhraíonn_vb.pres,siad_sub,ar_prep,fad_noun,-_pun,Seirb-Chróitis_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,<START>_START,An_det,gad_noun,is_cop,gaire_adj,don_prep,scornach_noun,ná_conj,an_det,t-airgead_noun,seo_dem,a_pos,bhleán_noun,anuas_adv,as_prep,uth_noun,breá_adj,ramhar_adj,CE_prop,-_pun,ach_conj,go_par,háirithe_adj,as_prep,uth_noun,na_par,Gearmáine_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,<START>_START,Ghéill_vb.past,na_det,ballstáit_noun,eile_adj,go_comp,drogallach_noun,do_prep,cheanndánacht_noun,na_par,Gréige_prop,agus_conj,níl_vb.pres,an_par,Mhacadóin_prop,aitheanta_adj,fós_adv,acu_prep,agus_conj,na_det,línte_noun,seo_dem,á_prep,scríobh_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,<START>_START,Fimíneacht_vn,thar_prep,na_det,bearta_prop,is_eng,ea_obj,seasamh_vn,seo_dem,Mhic_prop,Ghearailt_prop,",_pun",dar_prep,linne_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,<START>_START,Bheadh_vb.con,gach_qual,rud_noun,faoi_prep,réir_prep,ansin_adv,chun_prep,sluaíocht_noun,armtha_adj,Eorpach_adj,(_pun,an_det,eithne_noun,Fhrancach-Ghearmánach_adj,a_rel,bheidh_vb.fut,ag_prep,an_par,Arm_prop,Eorpach_prop,atá_vb.pres,chugainn_prep,)_pun,a_rel,chur_vn,chuig_prep,an_det,réigiún_noun,suaite_adj,úd_dem,le_prep,cabhrú_noun,chun_prep,``_pun,síocháin_noun,agus_noun,daonlathas_noun,''_prop,a_rel,athbhunú_vn,ann_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,<START>_START,Ní_cop,leor_adj,dúinn_prep,a_rel,rá_vn,nach_comp,bhféadfadh_vb.con,leas_noun,na_par,hÉireann_prop,a_rel,bheith_vn,i_prep,gceist_noun,leis_prep,an_det,gcoimheascar_noun,gránna_noun,seo_dem,sa_prep,Bhalcáin_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,<START>_START,Bíodh_vb.ord,smachtbhannaí_sub,i_prep,bhfeidhm_noun,in_prep,aghaidh_noun,gach_qual,taobh_noun,nó_conj,ná_par,bídís_vb.ord.syn,ann_prep,ar_prep,chor_noun,ar_prep,bith_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,<START>_START,Ach_conj,",_pun",beifear_vb.fut.aut,á_prep,rá_vn,",_pun",nach_comp,bhfágfadh_vb.con,sé_sub,sin_dem,an_det,bete_noun,noir_prop,úd_dem,",_pun",an_det,Oll-Sheirbia_prop,",_pun",ar_prep,an_det,bhfód_noun,agus_noun,Bosnia-Hercegovina_prop,bocht_adj,le_prep,roinnt_noun,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,<START>_START,Agus_conj,",_pun",mar_sconj,a_rel,léiríomar_vb.past.syn,thuas_adv,",_pun",níl_vb.pres,bunús_noun,réasúnaíoch_adj,ar_prep,bith_noun,le_prep,Stát_prop,Bosniach_prop,ar_prep,leith_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,<START>_START,Tá_vb.pres,a_pos,dteanga_noun,cosctha_noun,",_pun",a_pos,gcuid_noun,scoileanna_noun,agus_conj,ollscoileanna_noun,dúnta_sub,",_pun",a_pos,gcuid_noun,páirtithe_noun,polaitiúla_noun,fógraithe_adj,mídhleathach_adj,agus_noun,a_pos,gcuid_noun,talún_noun,goidte_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,<START>_START,Ach_conj,cá_q,bhfuil_vb.pres,guth_noun,na_par,hÉireann_prop,le_prep,cloisteáil_vn,agus_conj,é_obj,ag_prep,seasamh_vn,le_prep,cearta_noun,Albánaigh_prop,Chasóva_prop,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,<START>_START,De_prep,réir_prep,Airteagal_prop,8_num,de_prep,Bhunreacht_prop,na_par,hÉireann_prop,",_pun",is_cop,í_obj,an_det,Ghaeilge_prop,an_det,phríomhtheanga_noun,oifigiúil_adj,sa_prep,Stát_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
