,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
72,<START>_START,Shuigh_vb.past,muid_sub,síos_adv,in_prep,aice_prep,an_det,locháin_noun,agus_conj,shúigh_noun,isteach_adv,an_det,t-íomhá_noun,a_voc,bhí_vb.past,frithchaite_sub,ar_prep,dhromchla_noun,na_det,huisce_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,<START>_START,Níos_adj,déanaí_adj,agus_conj,muid_sub,ag_prep,suí_noun,taobh_noun,amuigh_adv,den_prep,tábhairne_noun,",_pun",rinne_vb.past,muid_sub,neamhaird_noun,do_par,'ár_prop,ndeochanna_prop,agus_conj,bhreathnaigh_vb.past,ar_prep,mhaorgacht_det,dhul_vn,faoi_prep,na_det,gréine_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,<START>_START,Mar_prep,scigmhagadh_noun,do_par,'iompair_prop,mé_obj,tú_sub,i_prep,mo_pos,bhaclainn_noun,suas_adv,an_det,staighre_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,<START>_START,Ba_cop,mhaith_adj,liom_prep,go_comp,sásófá_vb.pres,an_det,mhian_noun,seo_dem,atá_vb.pres,ionam_prep,le_prep,fada_adj,an_det,lá_noun,._pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,<START>_START,Ní_neg,raibh_vb.sub,smaoineamh_noun,soiléir_adj,i_prep,mo_pos,cheann_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,<START>_START,Bhreathnaigh_vb.past,go_par,tnúthánach_prop,orm_prep,agus_conj,chogar_noun,os_prep,íseal_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,<START>_START,Níor_neg,thuig_vb.past,mé_obj,cá_q,raibh_vb.sub,mé_sub,",_pun",cad_q,a_rel,bhí_vb.past,á_prep,dhéanamh_vn,agam_prep,nó_conj,an_par,raibh_vb.sub,mé_sub,ceart_adj,á_prep,dhéanamh_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,<START>_START,Níl_vb.pres,mé_sub,réidh_adj,dó_prep,seo_dem,fós_adv,._pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,<START>_START,Arís_adv,ní_neg,fios_noun,",_pun",ach_conj,más_sconj,ea_obj,is_adj,``_pun,glaoch_noun,''_pun,saghas_noun,ait_adj,a_pos,bhí_vb.past,ann_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,<START>_START,Ní_neg,fheadar_noun,an_par,raibh_vb.sub,a_pos,fhios_noun,agat_prep,go_comp,raibh_vb.sub,mé_sub,caillte_adj,agat_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,<START>_START,Do_par,'éirigh_vb.past,leat_prep,víosa_noun,oibre_noun,a_voc,fháil_vn,do_prep,na_det,Stáit_prop,Aontaithe_prop,agus_conj,toisc_sconj,gur_comp,theip_vb.past,ort_prep,i_prep,do_prep,scrúduithe_noun,samhraidh_noun,do_pos,'imigh_vb.past,tú_sub,sall_noun,ag_prep,lorg_vn,fostaíochta_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,<START>_START,Do_par,'fhan_vb.past,mé_sub,cúpla_noun,seachtaine_noun,i_prep,Nua-Eabhrac_prop,tar_vb.ord.syn,éis_prep,na_det,bainise_noun,agus_conj,dhiúg_rel,blas_noun,báite_adj,aimsir_noun,an_det,Fhómhair_prop,isteach_adv,im_prep,cholainn_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,<START>_START,Bhí_vb.past,agus_conj,tá_vb.pres,mo_pos,ghairm_noun,ar_prep,an_det,rud_noun,is_cop,tábhachtaí_noun,i_prep,mo_pos,shaol_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,<START>_START,Tá_vb.pres,an-chosúlacht_sub,idir_prep,an_det,spéir_noun,ildaite_prep,anocht_noun,agus_conj,an_det,spéir_noun,a_voc,chaith_vb.past,dathanna_noun,áille_noun,geala_adj,isteach_adv,ar_prep,do_prep,chorp_noun,nocht_noun,agus_conj,tú_sub,i_prep,do_prep,shuan_noun,an_det,mhaidin_noun,dár_prep,gcionn_noun,i_prep,Londain_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,<START>_START,Agus_conj,fiú_adv,ag_prep,cúig_num,a_rel,chlog_noun,an_det,mhaidin_noun,sin_dem,níor_neg,thuig_vb.past,mé_sub,méad_noun,na_par,breithe_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,<START>_START,Níor_neg,theastaigh_vb.past,uaim_prep,tú_sub,a_rel,mhúscailt_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,<START>_START,An_par,luífinn_prop,leat_prep,athuair_adv,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,<START>_START,Cur_vn,síos_adv,é_obj,sin_dem,a_par,do_pos,'oirfeadh_vb.past,don_prep,chuid_noun,is_cop,measa_adj,de_prep,na_det,coláistí_noun,príobháideacha_prop,in_prep,Éirinn_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,<START>_START,Beidh_vb.fut,orm_prep,an_det,phraiseach_noun,atá_vb.pres,déanta_adj,agam_prep,a_eng,ghlanadh_vn,agus_conj,beidh_vb.fut,toitín_noun,eile_adj,agam_prep,sara_noun,nglaofaidh_noun,mé_sub,ort_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,<START>_START,Is_cop,cuimhin_noun,liom_prep,an_det,lá_noun,úd_dem,a_par,do_pos,'fhág_vb.past,",_pun",tú_sub,le_prep,dul_vn,chuig_prep,na_det,Stáit_prop,Aontaithe_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,<START>_START,Bhí_vb.past,mé_sub,dúchríoch_prep,agus_conj,mé_sub,ag_prep,siúl_vn,i_prep,dtreo_noun,doras_noun,tosaigh_vb.ord.syn,do_prep,thí_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,<START>_START,``_pun,Seán_prop,",_pun",conas_q,tá_vb.pres,tú_sub,?_pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,<START>_START,Ach_conj,ag_prep,druidim_vn,le_prep,deireadh_vb.pasthab,an_det,chomhrá_noun,cloisim_vb.ord.syn,piacán_prep,I_prop,do_prep,ghuth_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,<START>_START,Ná_par,caoin_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,<START>_START,Scríobhfaidh_vb.past,mé_sub,chugat_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,<START>_START,``_pun,Slán_prop,._pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,<START>_START,Réab_vb.past,sí_sub,a_rel,bealach_noun,isteach_adv,go_comp,smior_noun,agus_conj,go_par,smúsach_adj,agus_conj,go_comp,dtí_noun,an_det,t-anam_noun,féin_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,<START>_START,Faoiseamh_cop,beag_adj,a_pos,bhí_vb.past,sa_prep,smaoineamh_noun,",_pun",é_obj,bunaithe_adj,ar_prep,an_det,amhras_noun,dóchasach_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,<START>_START,Amhras_vb.pres,dá_prep,laghad_noun,ní_cop,raibh_vb.sub,ann_prep,anois_adv,agus_conj,ní_neg,bheadh_vb.con,choíche_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,<START>_START,Goirt_vb.pres,sna_prep,súile_noun,anois_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,<START>_START,Go_par,géar_adj,cúramach_adj,do_prep,'fhéach_noun,ar_prep,a_pos,scáil_noun,",_pun",ar_prep,a_par,cló_adj,",_pun",ar_prep,an_det,gcuma_noun,a_voc,bhí_vb.past,uirthi_prep,",_pun",ar_prep,na_det,héadaí_noun,a_voc,bhí_vb.past,á_prep,gcaitheamh_vn,aici_prep,",_pun",í_obj,ag_prep,súil_vn,leis_prep,an_det,leithscéal_noun,ba_cop,lú_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,<START>_START,Tada_vb.pres,as_prep,ionad_noun,..._pun,go_comp,dtí_noun,na_det,barr_noun,cleití_noun,féin_adj,",_pun",mar_noun,a_voc,deir_vb.pres,an_det,seanchaí_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,<START>_START,Rinne_vb.past,sí_sub,a_rel,machnamh_noun,agus_conj,ar_rel,aghaidh_noun,léi_prep,go_comp,dtí_noun,an_det,teach_noun,tábhairne_noun,ag_prep,an_det,gcúinne_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,<START>_START,Ní_cop,mór_adj,dúinn_prep,",_pun",ar_rel,sise_sub,léi_prep,féin_adj,",_pun",a_voc,bheith_vn,airdeallach_prep,i_prep,gcónaí_noun,faoin_prep,mbolg_noun,",_pun",soitheach_END,ba_adj,chóir_noun,a_voc,bheith_vn,mealltach_prep,ach_conj,gan_prep,a_eng,bheith_vn,suntasach_adj,:_pun,Caithfear_vb.fut.aut,srian_noun,éigin_adj,a_eng,choinneáil_vn,air_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,<START>_START,An_det,dá_prep,scór_noun,sáraithe_adj,aici_prep,an_det,lá_noun,faoi_prep,dheireadh_noun,",_pun",do_par,'eile_prop,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,<START>_START,Fíorbheagán_vb.pres,..._pun,Bhí_vb.past,na_det,blianta_noun,tuisceanach_adj,di_prep,",_pun",ceart_noun,go_par,leor_adj,",_pun",ach_conj,nár_comp,thug_vb.past,sise_sub,cabhair_noun,mhaith_adj,dóibh_prep,",_pun",í_obj,umhal_noun,do_prep,na_det,rialacha_noun,..._pun,a_rel,dóthain_noun,codlata_noun,aici_prep,i_prep,gconaí_noun,;_pun,í_obj,ar_prep,an_det,réimeas_noun,bia_noun,ab_cop,oiriúnaí_adj,;_pun,aclaíocht_noun,á_prep,déanamh_vn,aici_prep,amuigh_adv,faoin_prep,aer_noun,go_par,rialta_adj,",_pun",idir_prep,snámh_vn,agus_conj,shiúlóidí_noun,is_cop,eile_adj,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,<START>_START,Ní_neg,raibh_vb.sub,sí_sub,fós_adv,ar_prep,a_pos,mian_noun,",_pun",amach_adv,is_cop,amach_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,<START>_START,Bheadh_vb.con,uirthi_prep,imeacht_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,<START>_START,Ní_neg,fhéadfadh_vb.con,sí_sub,a_rel,bheith_vn,gairmiúil_adj,anocht_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,<START>_START,Is_cop,beag_adj,duine_noun,a_rel,chreid_noun,go_par,suífeadh_prop,na_par,hAontachtaithe_prop,síos_adv,ag_prep,deireadh_vb.pasthab,thiar_adv,le_prep,ionadaithe_noun,ó_prep,rialtas_noun,Bhaile_prop,Átha_prop,Cliath_prop,",_pun",in_prep,ainneoin_noun,na_det,socruithe_noun,ar_prep,glacadh_vn,leo_prep,faoi_prep,thrí_num,shraith_noun,cainteanna_noun,chun_prep,réiteach_noun,cuimsitheach_adj,a_eng,aimsiú_vn,do_prep,ghéarchéim_noun,an_det,Tuaiscirt_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,<START>_START,Ach_conj,mar_sconj,chúiteamh_noun,ar_prep,an_det,diongbháltacht_noun,chéanna_adj,",_pun",tá_vb.pres,``_pun,nod_noun,don_prep,eolach_adj,''_pun,tugtha_adj,do_prep,na_det,hAontachtaithe_prop,go_cop,bhféadfaí_vb.con.aut,Ailt_prop,a_par,Dó_prop,is_eng,a_pos,Trí_num,de_prep,Bhunreacht_prop,na_par,hÉireann_prop,a_rel,chur_vn,ar_rel,ceal_noun,",_pun",agus_conj,tá_vb.pres,borradh_noun,mór_adj,faoin_prep,bhfeachtas_noun,ó_prep,dheas_noun,go_cop,ndéanfaí_vb.con.aut,amhlaidh_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,<START>_START,Rud_noun,eile_qual,atá_vb.pres,faighte_adj,ag_prep,na_det,hAontachtaithe_prop,",_pun",ar_rel,ndóigh_noun,",_pun",is_cop,é_obj,sin_dem,gur_comp,cuireadh_vb.ord,ar_prep,athló_noun,neamhchinnte_prep,aon_qual,aisghairm_noun,de_prep,Rúnaíocht_prop,na_par,Comhdhála_prop,Angla-Éireannaí_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,<START>_START,Ach_conj,maidir_prep,le_prep,réiteach_noun,fadtéarmach_adj,ar_rel,bith_noun,",_pun",ach_conj,an_det,hype_noun,uile_adj,fhágáil_vn,as_prep,an_det,áireamh_noun,",_pun",is_cop,í_obj,fírinne_noun,an_det,scéil_noun,nach_comp,bhfuil_vb.pres,dul_vn,chun_prep,cinn_noun,ar_rel,bith_noun,déanta_adj,go_comp,nuige_noun,seo_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,<START>_START,Theastaigh_vb.past,ón_prep,nGearmáin_prop,na_det,poblachtaí_noun,nua_adj,a_eng,aithint_vn,ar_prep,an_det,toirt_noun,boise_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,<START>_START,(_pun,Céard_q,a_rel,tharla_vb.past,don_prep,Chomhbheartas_prop,Eachtrach_prop,sa_prep,chás_noun,seo_dem,?_pun,)_pun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,<START>_START,Ach_conj,murach_sconj,an_det,chaoi_noun,ar_prep,thacaigh_obj,na_det,cumhachtaí_noun,iartharacha_prop,le_prep,smidiríniú_noun,na_par,Cónaidhme_prop,",_pun",bheadh_vb.con,an_det,gráscar_noun,fuilteach_END,atá_vb.pres,ar_pos,bun_noun,faoi_prep,láthair_noun,lán-inseachanta_prep,-_pun,trí_num,chainteanna_noun,uilepháirtíocha_noun,a_rel,chur_vn,ar_rel,bun_noun,faoi_prep,choimirce_noun,SAM_prop,nó_conj,na_par,Náisiún_prop,Aontaithe_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,<START>_START,Níl_vb.pres,sé_sub,furasta_adj,an_det,argóint_noun,chéanna_adj,a_rel,úsáid_vn,ar_rel,son_noun,na_par,Cróite_prop,-_pun,agus_conj,ní_neg,féidir_noun,í_obj,a_rel,úsáid_vn,ar_rel,chor_noun,ar_rel,bith_noun,nuair_sconj,is_cop,Bosnia-Hercegovina_prop,a_eng,bhíonn_vb.preshab,i_prep,gceist_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,<START>_START,Isí_vb.pres,an_det,teanga_noun,chéanna_adj,a_rel,labhraíonn_vb.pres,siad_sub,ar_prep,fad_noun,-_pun,Seirb-Chróitis_END,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,<START>_START,An_det,gad_noun,is_cop,gaire_noun,don_prep,scornach_noun,ná_conj,an_det,t-airgead_noun,seo_dem,a_rel,bhleán_vn,anuas_adv,as_prep,uth_noun,breá_adj,ramhar_adj,CE_prop,-_pun,ach_conj,go_par,háirithe_adj,as_prep,uth_noun,na_par,Gearmáine_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,<START>_START,Fimíneacht_vb.pres,thar_prep,na_det,bearta_noun,is_cop,ea_obj,seasamh_vn,seo_dem,Mhic_prop,Ghearailt_prop,",_pun",dar_prep,linne_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,<START>_START,Bheadh_vb.con,gach_qual,rud_noun,faoi_prep,réir_prep,ansin_adv,chun_prep,sluaíocht_noun,armtha_adj,Eorpach_adj,(_pun,an_det,eithne_noun,Fhrancach-Ghearmánach_pun,a_voc,bheidh_vb.fut,ag_prep,an_det,Arm_prop,Eorpach_prop,atá_vb.pres,chugainn_prep,)_pun,a_rel,chur_vn,chuig_prep,an_det,réigiún_noun,suaite_noun,úd_dem,le_prep,cabhrú_noun,chun_prep,``_pun,síocháin_prop,agus_conj,daonlathas_noun,''_pun,a_voc,athbhunú_vn,ann_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,<START>_START,Ní_cop,leor_adj,dúinn_prep,a_eng,rá_vn,nach_comp,bhféadfadh_vb.con,leas_noun,na_par,hÉireann_prop,a_eng,bheith_vn,i_prep,gceist_noun,leis_prep,an_det,gcoimheascar_noun,gránna_noun,seo_dem,sa_prep,Bhalcáin_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,<START>_START,Agus_conj,",_pun",mar_sconj,a_rel,léiríomar_vn,thuas_adv,",_pun",níl_vb.pres,bunús_noun,réasúnaíoch_prep,ar_pos,bith_noun,le_prep,Stát_prop,Bosniach_prop,ar_rel,leith_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,<START>_START,Tá_vb.pres,a_pos,dteanga_noun,cosctha_prep,",_pun",a_rel,gcuid_noun,scoileanna_noun,agus_conj,ollscoileanna_noun,dúnta_adj,",_pun",a_rel,gcuid_noun,páirtithe_noun,polaitiúla_noun,fógraithe_prep,mídhleathach_noun,agus_conj,a_rel,gcuid_noun,talún_noun,goidte_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,<START>_START,Ach_conj,cá_q,bhfuil_vb.pres,guth_noun,na_par,hÉireann_prop,le_prep,cloisteáil_vn,agus_conj,é_obj,ag_prep,seasamh_vn,le_prep,cearta_noun,Albánaigh_prop,Chasóva_prop,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,<START>_START,De_prep,réir_prep,Airteagal_prop,8_num,de_prep,Bhunreacht_prop,na_par,hÉireann_prop,",_pun",is_cop,í_obj,an_det,Ghaeilge_prop,an_det,phríomhtheanga_noun,oifigiúil_adj,sa_prep,Stát_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,<START>_START,Léirigh_vb.past,Rialtas_prop,Quebec_prop,i_prep,gCanada_prop,gur_comp,féidir_noun,an_det,maolú_vn,ar_rel,phobal_noun,labhartha_adj,teanga_noun,a_voc,stop_vb.past,trí_prep,reachtaíocht_noun,éifeachtach_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,<START>_START,Mar_prep,shampla_noun,",_pun",beidh_vb.fut,dualgas_noun,ar_prep,Rannóga_prop,Stáit_prop,",_pun",comhairlí_noun,áitiúla_adj,agus_conj,a_rel,leithéidí_noun,sraith_noun,de_prep,threoracha_noun,a_rel,dhréachtú_vn,le_prep,brí_noun,a_voc,thabhairt_vn,don_prep,reachtaíocht_noun,chomh_adv,fada_adj,agus_noun,a_voc,bhaineann_vb.pres,sí_sub,lena_prep,gcúramaí_det,siúd_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,<START>_START,Le_prep,bliain_noun,anuas_adv,",_pun",ba_cop,'éigean_noun,do_prep,'Aturnae_noun,ordú_vn,a_eng,fháil_vn,ón_prep,Ard-Chúirt_noun,le_prep,tabhairt_vn,ar_prep,an_det,Stát_prop,Rialacha_prop,na_par,gCúirteanna_prop,a_rel,chur_vn,ar_prep,fáil_vn,sa_prep,dóigh_noun,gur_comp,féidir_noun,leis_prep,a_rel,obair_vn,ghairmiúil_pun,a_voc,dhéanamh_vn,trí_prep,Ghaeilge_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,<START>_START,Líne_cop,cumhachta_noun,atá_vb.pres,i_prep,gceist_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,<START>_START,Tá_vb.pres,ceantair_noun,Ghaeltachta_prop,agus_conj,ceantair_noun,Ghalltachta_prop,sa_prep,taobh_noun,tíre_noun,atá_vb.pres,i_prep,gceist_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,<START>_START,Ceantar_noun,cois_noun,cósta_pun,atá_vb.pres,ann_prep,agus_conj,ní_neg,dhéanann_vb.pres,doineann_sub,an_par,Atlantaigh_prop,spáráil_prop,ar_rel,bith_noun,air_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
