,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
51,<START>_START,Ach_conj,léiríodh_vb.past.aut,i_prep,staidéar_noun,i_prep,ndiaidh_noun,staidéir_noun,ag_prep,deireadh_vb.pasthab,na_det,seascaidí_noun,agus_conj,ag_prep,tús_noun,na_det,n-ochtóidí_noun,go_comp,bhfuil_vb.pres,an_det,tionscal_noun,seo_dem,bunaithe_adj,ar_rel,dhúshaothrú_noun,ban_noun,óg_adj,ar_rel,línte_noun,coimeála_vb.past.spec,i_prep,dtíortha_noun,imeallacha_adj,",_pun",mar_sconj,na_det,tíortha_noun,in_prep,oirdheisceart_noun,na_par,hAise_prop,nó_conj,thíortha_noun,Mheiriceá_prop,Lár_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,<START>_START,Deintear_vb.pres,taighde_noun,sna_prep,lárcheantair_det,thionsclaíocha_pun,mar_sconj,Tokyo_prop,",_pun",California_prop,",_pun",Massachussets_prop,nó_conj,tuaisceart_noun,na_det,hIar-Ghearmáine_pun,;_pun,deintear_vb.pres.aut,an_det,táirgíocht_noun,den_prep,chuid_noun,is_cop,mó_pos,i_prep,dtíortha_noun,imeallacha_adj,ina_prep,bhfuil_vb.pres,saothar_noun,saor_adj,le_prep,fáil_vn,;_pun,is_eng,deintear_vb.pres.aut,díol_vb.ord.syn,is_cop,margaíocht_noun,na_det,dtáirgí_vb.con.aut,gar_noun,do_pos,na_par,tomhaltóirí_vb.past.spec,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,<START>_START,Is_cop,ní_neg,mná_noun,bána_noun,iad_obj,ach_conj,oiread_noun,",_pun",ach_conj,inimircigh_cop,is_eng,mná_noun,ó_prep,mhionlaigh_noun,",_pun",go_comp,háirithe_adj,ón_prep,mionlach_noun,Laidineach_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,<START>_START,Ina_prep,staidéar_noun,rinne_vb.past,an_par,Dr._prop,Jackson_prop,suirbhé_noun,ar_pos,43_det,comhlacht_noun,leictreonach_adj,in_prep,Éirinn_prop,",_pun",a_voc,raibh_vb.sub,9_num,",_pun",",222_END",daoine_noun,ag_prep,obair_vn,iontu_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,<START>_START,Mar_prep,is_eng,ghnách_adj,is_cop,beag_adj,bean_noun,atá_vb.pres,ag_prep,obair_vn,sna_prep,poist_noun,ghairmiúla_noun,",_pun",teicniúla_END,is_eng,cheirde_vb.past.spec,—_pun,15_num,faoin_prep,gcéad_adj,",_pun",6_num,faoin_prep,gcéad_adj,is_cop,0_rel,faoin_prep,gcéad_adj,faoi_prep,seach_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,<START>_START,Is_cop,fíorshuimiúil_adj,é_obj,an_det,ráta_noun,pá_noun,a_voc,fhaigheann_vb.pres,na_det,hoibrithe_noun,ban_noun,seo_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,<START>_START,Is_cop,léir_adj,as_prep,seo_dem,go_cop,bhfuil_vb.pres,Éire_prop,ina_prep,geilleagar_sub,le_prep,costas_noun,íseal_noun,saothair_noun,do_pos,na_det,comhlachtaí_noun,leictreonacha_prep,Meiriceánacha_prop,seo_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,<START>_START,Is_cop,léir_adj,ceard_noun,atá_vb.pres,taobh_adv,thiar_adv,de_prep,na_det,rátaí_noun,pá_noun,seo_dem,:_pun,tá_vb.pres,siad_sub,an-ard_adj,le_prep,taobh_noun,gnáthrátaí_prep,pá_noun,do_prep,mhná_noun,",_pun",is_eng,tá_vb.pres,siad_sub,i_prep,bhfad_noun,ró-íseal_noun,le_prep,fir_noun,a_voc,mhealladh_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,<START>_START,Tá_vb.pres,léargas_noun,eile_qual,ar_pos,stráitéis_vb.past.spec,seo_dem,na_det,gcomhlachtaí_noun,leictreonacha_dem,le_prep,fáil_vn,ina_prep,bpolasaithe_noun,earcaíochta_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,<START>_START,Dá_sconj,bharr_noun,sin_dem,",_pun",faigheann_vb.pres,siad_sub,oibrithe_noun,nach_comp,bhfuil_vb.pres,aon_qual,chur_vn,amach_adv,acu_prep,ar_pos,obair_vn,monarchan_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,<START>_START,Is_cop,éard_noun,a_voc,theastaigh_vb.past,ó_prep,na_det,comhlachtaí_noun,ná_conj,oibrithe_noun,ar_rel,bheagán_noun,taithí_noun,",_pun",ó_prep,thaobh_noun,na_det,tionsclaíochta_noun,de_prep,",_pun",a_voc,fháil_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,<START>_START,gcomhlacht_noun,amháin_adv,",_pun",mar_conj,shampla_noun,",_pun",tugadh_vb.ord,traenáil_noun,do_pos,na_det,hoibrithe_noun,i_prep,dtrí_noun,scil_noun,is_adj,i_prep,22_num,tasc_obj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,<START>_START,Tá_vb.pres,an_det,tsolúbthacht_noun,táirgíochta_noun,seo_dem,fíorthábhachtach_noun,sa_prep,tionscal_noun,leictreonach_adj,mar_conj,gur_comp,féidir_noun,leis_prep,an_det,margadh_noun,do_prep,tháirgí_noun,athrú_vn,ó_prep,sheachtain_noun,go_par,seachtain_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,<START>_START,Dar_prep,ndóigh_noun,",_pun",tá_vb.pres,sé_sub,i_prep,bhfad_noun,níos_adj,éasca_adj,scaoileadh_noun,le_prep,hoibrithe_noun,ban_noun,gan_prep,mórán_qual,cur_vn,amach_adv,tionsclaíoch_noun,is_eng,gan_prep,meon_noun,ceardchumannach_adj,",_pun",is_eng,iad_obj,a_voc,athfhostú_vb.past.spec,nuair_sconj,a_voc,oireann_vb.past.spec,sé_sub,don_prep,chomhlacht_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,<START>_START,Chun_noun,an_det,pointe_noun,seo_dem,a_voc,mhionscrúdú_vb.past.spec,",_pun",rinne_vb.past,an_par,Dr._prop,Jackson_prop,iniúchadh_vn,ar_pos,an_par,tslí_noun,a_voc,n-athraíonn_for,toscaí_vb.past.spec,caipitil_noun,sa_prep,tionscal_noun,leictreonach_adj,in_prep,Éirinn_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,<START>_START,Tá_vb.pres,brabús_sub,na_det,gcomhlachtaí_noun,seo_dem,bunaithe_adj,ar_pos,úsáid_vn,a_voc,bhaint_vn,as_prep,oibrithe_noun,óga_adj,ban_noun,",_pun",gan_prep,cur_vn,amach_adv,tionsclaíoch_noun,ar_rel,bith_noun,",_pun",gan_prep,dídean_adj,ceardchumainn_noun,",_pun",le_prep,ráta_noun,íseal_noun,pá_noun,is_eng,neamhbhuaine_rel,fostaíochta_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,<START>_START,Is_cop,dócha_noun,mar_sconj,sin_dem,gur_comp,thart_adv,ar_rel,aimsir_noun,na_par,Nollag_prop,1928_prop,a_voc,scríobhadh_vb.past.aut,an_det,scéal_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,<START>_START,Ní_neg,ar_pos,an_det,nGaeilge_prop,Chlasaiceach_prop,a_voc,do_pos,'fhill_vb.past,sé_num,áfach_adv,",_pun",ach_conj,chruthaigh_cop,sé_sub,réim_noun,liteartha_adj,a_voc,bhfuil_vb.pres,idir_prep,fhoirmeáltacht_det,agus_sconj,mhaorgacht_vb.past.spec,inti_prep,",_pun",sna_prep,tuarascálacha_noun,agus_conj,sa_prep,chomhrá_noun,araon_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,<START>_START,Thuig_vb.past,an_det,file_noun,an_det,méid_noun,seo_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,<START>_START,Thug_vb.past,Máirtín_prop,Ó_int,Cadhain_prop,ardmholadh_pun,don_prep,scéal_noun,seo_dem,:_pun,``_pun,Scéal_noun,taibhseach_prep,dathannach_END,'_pun,a_voc,thug_vb.past,sé_sub,air_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,<START>_START,Chuir_vb.past,Seosamh_prop,Mac_prop,Grianna_prop,tús_noun,sa_prep,scéal_noun,seo_dem,",_pun",``_pun,Creach_prop,Choinn_prop,Uí_prop,Dhomhnaill_prop,!_pun,'_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,<START>_START,Cé_q,gur_comp,bhliain_noun,1931_num,a_voc,foilsíodh_vb.ord,é_obj,",_pun",is_cop,sa_prep,chéad_adj,leath_noun,de_prep,1929_prop,a_voc,scríobh_vb.past,Seosamh_prop,Mac_prop,Grianna_prop,Eoghan_prop,Ruadh_prop,Ó_int,Néill_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,<START>_START,Tá_vb.pres,an_par,cur_vn,síos_adv,ar_pos,chath_noun,na_par,Binne_prop,Boirbe_prop,idir_prep,Eoghan_prop,Rua_prop,agus_conj,Monroe_prop,sa_prep,bhliain_noun,1646_num,sármhaith_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,<START>_START,Bheadh_vb.con,sé_sub,in_prep,ann_prep,tarraingt_vn,ar_rel,fhoinsí_noun,eile_qual,chomh_adv,maith_adj,",_pun",ár_pos,ndóigh_noun,",_pun",ina_prep,measc_noun,an_det,cur_vn,síos_adv,éachtach_adj,ag_prep,Tomás_prop,Dáibhis_prop,ar_rel,Eoghan_prop,Rua_prop,agus_conj,ar_rel,chath_noun,na_par,Binne_prop,Boirbe_prop,ar_pos,chuir_vb.past,Art_prop,Ó_int,Gríofa_prop,athchló_pun,air_prep,i_prep,1916_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,<START>_START,Nuair_sconj,a_voc,bhí_vb.past,Eoghan_prop,Ruad_prop,i_adv,ndiaidh_vb.con,Stewart_prop,a_voc,sheilg_vb.past.spec,go_comp,Tír_prop,Chonaill_prop,",_pun",agus_conj,tionntughadh_rel,ar_pos,Chonndae_prop,an_det,Dúin_prop,go_comp,gcuireadh_vb.pasthab,sé_sub,deireadh_vb.pasthab,go_comp,deo_noun,leis_prep,na_det,hAlbanaigh_prop,",_pun",agus_conj,go_cop,gcuireadh_vb.pasthab,sé_sub,an_det,t-aisíoc_noun,ar_rel,Phlanntáil_prop,Chúig_prop,Uladh_prop,nár_cop,cuireadh_vb.ord,ó_prep,shoin_dem,uirthi_prep,",_pun",fuair_vb.past,sé_sub,sgéala_pos,ó_prep,Rinucciní_prop,tarraingt_vn,ar_pos,Chill_prop,Choinnigh_prop,",_pun",má_sconj,ba_cop,'fhear_noun,a_voc,bhí_vb.past,ann_prep,a_voc,ghéill_vb.past,do_prep,thír_noun,agus_noun,do_pos,chreideamh_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,
76,<START>_START,Mar_prep,seo_dem,a_voc,chuir_vb.past,Seosamh_prop,críoch_prop,leis_prep,an_det,leabhar_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,<START>_START,Tar_vb.ord.syn,éis_prep,do_par,Sheosamh_prop,Mac_prop,Grianna_prop,Eoghan_prop,Ruadh_prop,Ó_int,Néill_prop,a_voc,chur_vn,de_prep,",_pun",agus_conj,cuimhnigh_cop,go_par,raibh_vb.sub,leabhair_noun,thoirtiúla_adj,á_prep,n-aistriú_noun,ó_prep,Bhéarla_prop,aige_prep,i_prep,rith_noun,an_det,ama_noun,",_pun",thug_vb.past,sé_sub,aghaidh_noun,ar_rel,thréimhse_noun,chinniúnach_vb.past.spec,eile_qual,de_prep,stair_noun,Uladh_prop,mar_conj,lón_noun,litríochta_noun,",_pun",stair_noun,bheo_adj,a_voc,linne_prep,féin_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,<START>_START,Thug_vb.past,sé_sub,faoin_prep,saothar_noun,mór_adj,seo_dem,sa_prep,bhliain_noun,1929_pun,agus_conj,roimh_prep,dheireadh_noun,na_det,bliana_noun,1930_dem,",_pun",bhí_vb.past,An_par,Druma_prop,Mór_noun,críochnaithe_adj,aige_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,<START>_START,Sa_prep,bhliain_noun,1917_num,",_pun",do_pos,'éirigh_vb.past,leis_prep,an_det,AOH_prop,uirlisí_noun,ceoil_noun,a_voc,bhréagadh_for,ó_prep,lucht_noun,Shinn_prop,Féin_prop,i_prep,mBaile_prop,Bun_prop,Abhann_prop,i_prep,bhFear_prop,Manach_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,<START>_START,Léirigh_vb.past,Seosamh_prop,Mac_prop,Grianna_prop,san_dem,úrscéal_noun,seo_dem,'gur_rel,lú_adj,ná_sconj,frigh_rel,máthair_noun,chointinne_vb.past.spec,'_prop,",_pun",gur_comp,féidir_noun,dhá_num,thaobh_noun,de_prep,phobal_noun,beag_adj,a_voc,chur_vn,in_prep,adharca_pun,a_voc,chéile_qual,go_comp,buan_adj,i_prep,ngeall_noun,ar_rel,aon_qual,eachtra_noun,fhánach_adj,amháin_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,<START>_START,Ag_prep,an_det,am_noun,céanna_adj,",_pun",do_pos,'fhág_vb.past,sé_cop,pictiúr_pos,beo_adj,buan_sub,againn_prep,de_prep,shaol_noun,Ros_prop,Cuain_prop,—_pun,Rann_prop,na_det,Feirste_prop,is_eng,dócha_adj,—_pun,le_prep,linn_prep,a_voc,óige_noun,féin_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,<START>_START,Í_vb.pres,1927_vb.past.spec,",_pun",do_pos,'fhoilsigh_vb.past,an_par,tAthair_prop,Lorcán_prop,an_det,chéad_adj,chuid_noun,dá_prep,mhórshaothar_noun,",_pun",Amhráin_prop,Chúig_prop,:_pun,Uladh_prop,",_pun",ina_prep,raibh_vb.sub,leaganacha_noun,den_prep,amhrán_sub,a_voc,bhí_vb.past,i_prep,gcló_noun,cheana_adv,maille_noun,le_prep,breis_noun,eolais_noun,faoi_prep,Shéamas_prop,Mac_prop,Murchaidh_prop,féin_adj,faoi_prep,cheantar_noun,Shliabh_prop,gCuilinn_prop,agus_sconj,faoi_prep,na_det,daoine_noun,eile_qual,a_voc,raibh_vb.sub,baint_vn,acu_prep,le_prep,cinniúint_noun,Shéamais_prop,",_pun",an_det,file_noun,Peadar_prop,Ó_int,Doirnín_prop,agus_sconj,na_par,brathadóirí_vb.ord.syn,",_pun",Peaitsí_prop,Ó_int,Deacair_prop,agus_sconj,a_voc,iníon_noun,",_pun",Mailí_prop,._pun,<END>_END,,,,,,,,,,,,,,,,
83,<START>_START,Léirigh_vb.past,sé_num,anseo_adv,go_cop,raibh_vb.sub,sé_sub,ina_prep,mháistir_noun,ar_rel,chuile_qual,shaghas_noun,suimh_prep,sa_prep,litríocht_noun,ón_prep,gcur_vn,síos_adv,corraitheach_adj,ar_pos,an_par,tóraíocht_vb.past.spec,ar_pos,an_det,sliabh_noun,ag_prep,tús_noun,an_det,scéil_noun,go_comp,dtí_noun,deireadh_vb.pasthab,an_det,scéil_noun,",_pun",nuair_sconj,a_voc,fhéachann_vb.pres,sé_sub,le_prep,intinn_noun,Pheadair_prop,Uí_prop,Dhoirnín_prop,a_voc,léiriú_vn,dúinn_prep,agus_sconj,a_voc,racht_vb.past.spec,á_prep,scaoileadh_vn,i_prep,bhfoirm_noun,amhráin_noun,aige_prep,tar_vb.ord.syn,éis_prep,chrochadh_noun,a_voc,charad_for,",_pun",díreach_adj,glan_adj,faoi_prep,mar_sconj,a_voc,rinne_vb.past,Pádraig_prop,Ó_int,Dónaill_prop,as_prep,Rann_prop,na_par,Feirste_prop,leis_prep,``_pun,An_par,Chéad_prop,Mháirt_prop,den_prep,Fhómhar_prop,'_pun,tar_vb.ord.syn,éis_prep,bhá_vn,a_voc,mhic_noun,féin_adj,._pun,<END>_END
84,<START>_START,Tá_vb.pres,insint_vn,shamhlaíoch_vb.past.spec,sa_prep,scéal_noun,seo_dem,ar_pos,na_det,heachtraí_noun,ba_cop,thrúig_adj,bháis_noun,dó_prep,;_pun,tugtar_vb.ord.aut,léargas_noun,iontach_adj,agus_sconj,léirítear_vb.pres.aut,tuiscint_vn,dhomhain_noun,ar_rel,mheon_noun,na_det,ndaoine_noun,éagsúla_adj,a_voc,raibh_vb.sub,plé_vn,ag_prep,Séamas_prop,leo_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,<START>_START,Is_cop,scéal_noun,é_obj,``_pun,Séamas_prop,Mac_prop,Murchaidho_prop,'_pun,ar_rel,fiú_adv,é_obj,a_voc,léamh_vn,",_pun",go_comp,háirithe_adj,sa_prep,lá_noun,atá_vb.pres,inniu_adv,ann_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,<START>_START,Cé_q,go_comp,mb'fhéidir_cop,go_comp,mbeadh_vb.con,teachtaireacht_noun,chinnte_adj,pholaitiúil_adj,ina_prep,shaothar_noun,",_pun",is_cop,tábhachtaí_noun,leis_prep,ar_pos,deireadh_vb.pasthab,luachanna_noun,áirithe_adj,pearsanta_adj,dúchasacha_noun,.i_abbr,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,<START>_START,Sin_dem,an_par,forógra_vb.past.spec,a_voc,bhí_vb.past,romham_vb.past.spec,an_det,chéad_adj,lá_noun,ar_pos,thug_vb.past,mé_sub,turas_noun,ar_rel,lár_noun,chathair_noun,Mhanagua_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,<START>_START,Tá_vb.pres,an_det,tríú_adj,cuid_noun,de_prep,dhaonra_det,na_det,tíre_noun,",_pun",thart_adv,ar_rel,mhilliún_noun,duine_noun,",_pun",lonnaithe_adj,inti_prep,",_pun",ach_conj,ba_cop,'annamh_noun,a_voc,do_pos,'airigh_adj,mé_sub,mé_sub,féin_adj,i_prep,gcathair_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,<START>_START,Tugadh_vb.ord,cúnamh_noun,mór_adj,idirnáisiúnta_adj,don_prep,tír_noun,tar_vb.ord.syn,éis_prep,an_det,chreatha_noun,talún_noun,",_pun",ach_conj,chuaigh_vb.past,an_det,chuid_noun,ba_cop,mhó_adj,de_prep,i_prep,bpócaí_noun,an_det,deachtóra_noun,Somoza_prop,is_eng,a_rel,chairde_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,<START>_START,Tá_vb.pres,leath_noun,na_det,mbusanna_noun,i_prep,Managua_prop,as_prep,feidhm_noun,",_pun",agus_noun,bíonn_vb.preshab,an_det,chuid_noun,eile_adj,acu_prep,plódaithe_noun,dá_prep,réir_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,<START>_START,Is_cop,iomaí_qual,galar_vb.past.spec,agus_sconj,seadán_vb.past.spec,a_voc,thógann_vb.pres,na_det,páistí_noun,ón_prep,urlár_noun,cré_noun,iontu_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,<START>_START,Tá_vb.pres,ráta_noun,millteanach_adj,boilscnithe_prep,ann_prep,dá_prep,réir_prep,sin_dem,uilig_qual,:_pun,nuair_sconj,a_voc,tháinig_vb.past,na_par,Sandinistas_prop,i_prep,gcumhacht_noun,sa_prep,bhliain_noun,1979_num,",_pun",bhí_vb.past,7_num,gcordoba_pos,le_prop,fáil_vn,ar_pos,dhollar_vb.past,;_pun,nuair_sconj,a_voc,tháinig_vb.past,mé_sub,féin_adj,go_par,Nicearagua_prop,",_pun",bhí_vb.past,6_num,",_pun",",200_num",cordoba_END,le_prep,fáil_vn,air_prep,(_pun,agus_conj,ba_cop,'fhéidir_noun,9_num,",_pun",",000_num",ar_pos,an_det,margadh_noun,dubh_adj,)_pun,;_pun,trí_prep,sheachtain_noun,ina_prep,dhiaidh_prep,sin_dem,",_pun",bhí_vb.past,méadú_sub,ar_pos,an_det,ráta_noun,oifigiúil_adj,go_par,dtí_noun,8_num,",_pun",",000_noun",cordoba_noun,._pun,<END>_END,,,,,,,,,,,,
93,<START>_START,Is_cop,deacair_adj,an_par,meánioncam_rel,úd_dem,a_voc,chur_vn,i_prep,gcomparáid_noun,le_prep,hioncaim_noun,in_prep,Éirinn_prop,",_pun",mar_conj,tá_vb.pres,an_det,costas_noun,maireachtála_noun,thall_adv,fíoríseal_adj,i_prep,gcomparáid_noun,lena_prep,mhacasamhail_noun,abhus_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,<START>_START,Ar_prep,gach_qual,mórshráid_vb.past.spec,",_pun",bíonn_vb.preshab,seastáin_noun,le_prep,feiceáil_vn,faoina_prep,crainn_noun,",_pun",agus_sconj,torthaí_sub,á_prep,ndíol_noun,orthu_prep,",_pun",nó_conj,líomanáid_prop,",_pun",nó_conj,arán_noun,",_pun",nó_conj,cistí_noun,milse_noun,",_pun",agus_conj,ag_prep,gach_qual,stop_vb.past,bus_noun,",_pun",siúlann_noun,daoine_noun,thart_adv,le_prep,boscaí_noun,nó_conj,le_prep,báisíní_prop,",_pun",agus_conj,iad_obj,ag_prep,glaoch_noun,amach_adv,a_voc,mbíonn_vb.preshab,ar_pos,díol_vb.ord.syn,acu_prep,:_pun,cístí_noun,beaga_adj,bándearga_prep,de_prep,chnó_noun,cócó_noun,",_pun",nó_conj,guma_noun,coganta_prep,",_pun",nó_conj,diasanna_noun,arbhair_prep,",_pun",nó_conj,feoil_noun,ghríosctha_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,
95,<START>_START,Feictear_vb.ord.aut,siopaí_noun,poiticéara_vb.past.spec,go_comp,leor_qual,",_pun",na_par,Farmacias_prop,",_pun",áfach_adv,",_pun",mar_conj,dála_noun,a_voc,lán_adv,tíortha_noun,bocht_adj,ar_pos,scaipeadh_vn,drugaí_noun,na_det,n-ollchomhlachtaí_noun,go_comp,fial_prop,orthu_prep,",_pun",tá_vb.pres,an-tóir_sub,ar_rel,phiollairí_noun,i_prep,Nicearagua_prop,;_pun,agus_conj,pé_prep,scéal_noun,é_obj,",_pun",tá_vb.pres,tinnis_sub,ghoile_prep,",_pun",go_comp,háirithe_adj,",_pun",forleathan_noun,",_pun",in_prep,ainneoin_noun,an_det,dul_vn,chun_prep,cinn_noun,mór_adj,atá_vb.pres,déanta_adj,i_prep,gcúrsaí_noun,sláinte_noun,le_prep,hocht_num,mbliana_noun,anuas_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,
96,<START>_START,Gearrtar_vb.pres,gnáthluachanna_vb.past.spec,ar_pos,na_det,custaiméirí_noun,eile_adj,;_pun,ach_conj,nuair_sconj,a_voc,bhíonn_vb.preshab,ganntanais_vb.past.spec,ann_prep,",_pun",bíonn_vb.preshab,ar_pos,gach_qual,éinne_adj,cur_vn,suas_adv,le_prep,scuainí_noun,fada_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,<START>_START,Is_cop,féidir_noun,béilí_vb.past.spec,maithe_noun,a_voc,cheannach_vn,sna_prep,bailte_noun,",_pun",ar_rel,sheastáin_noun,sráide_noun,",_pun",ar_pos,a_voc,dtugtar_vb.sub.aut,fritangas_vb.past.spec,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
